,MSA,year,value
3798,"Goldsboro, NC",2019,5131317
4182,"Goldsboro, NC",2020,5209245
4566,"Goldsboro, NC",2021,5287168
4950,"Goldsboro, NC",2022,5365086
5334,"Goldsboro, NC",2023,5443000
5718,"Goldsboro, NC",2024,5520908
95,"Grand Forks, ND-MN",2010,4198473
479,"Grand Forks, ND-MN",2011,4378262
863,"Grand Forks, ND-MN",2012,4790062
1247,"Grand Forks, ND-MN",2013,4920987
1631,"Grand Forks, ND-MN",2014,4991980
2015,"Grand Forks, ND-MN",2015,5157620
2399,"Grand Forks, ND-MN",2016,5368706
2783,"Grand Forks, ND-MN",2017,5546245
3167,"Grand Forks, ND-MN",2018,5662310
3551,"Grand Forks, ND-MN",2019,5785820
3935,"Grand Forks, ND-MN",2020,5899097
4319,"Grand Forks, ND-MN",2021,6003296
4703,"Grand Forks, ND-MN",2022,6099144
5087,"Grand Forks, ND-MN",2023,6187310
5471,"Grand Forks, ND-MN",2024,6268410
263,"Grand Island, NE",2010,3351097
647,"Grand Island, NE",2011,3471352
1031,"Grand Island, NE",2012,3702759
1415,"Grand Island, NE",2013,4004529
1799,"Grand Island, NE",2014,4043043
2183,"Grand Island, NE",2015,4075070
2567,"Grand Island, NE",2016,4076980
2951,"Grand Island, NE",2017,4104802
3335,"Grand Island, NE",2018,4197529
3719,"Grand Island, NE",2019,4429894
4103,"Grand Island, NE",2020,4498277
4487,"Grand Island, NE",2021,4559701
4871,"Grand Island, NE",2022,4614872
5255,"Grand Island, NE",2023,4664428
5639,"Grand Island, NE",2024,4708941
367,"Grand Junction, CO",2010,5396105
751,"Grand Junction, CO",2011,5509756
1135,"Grand Junction, CO",2012,5613515
1519,"Grand Junction, CO",2013,5629967
1903,"Grand Junction, CO",2014,5831776
2287,"Grand Junction, CO",2015,5898404
2671,"Grand Junction, CO",2016,5910755
3055,"Grand Junction, CO",2017,6313623
3439,"Grand Junction, CO",2018,6771725
3823,"Grand Junction, CO",2019,7096665
4207,"Grand Junction, CO",2020,7282824
4591,"Grand Junction, CO",2021,7468945
4975,"Grand Junction, CO",2022,7655028
5359,"Grand Junction, CO",2023,7841073
5743,"Grand Junction, CO",2024,8027080
188,"Grand Rapids-Kentwood, MI",2010,42443894
572,"Grand Rapids-Kentwood, MI",2011,43812445
956,"Grand Rapids-Kentwood, MI",2012,46126270
1340,"Grand Rapids-Kentwood, MI",2013,48057950
1724,"Grand Rapids-Kentwood, MI",2014,50517646
2108,"Grand Rapids-Kentwood, MI",2015,54237832
2492,"Grand Rapids-Kentwood, MI",2016,56380337
2876,"Grand Rapids-Kentwood, MI",2017,58433586
3260,"Grand Rapids-Kentwood, MI",2018,61123201
3644,"Grand Rapids-Kentwood, MI",2019,62774390
4028,"Grand Rapids-Kentwood, MI",2020,65014986
4412,"Grand Rapids-Kentwood, MI",2021,67253092
4796,"Grand Rapids-Kentwood, MI",2022,69488712
5180,"Grand Rapids-Kentwood, MI",2023,71721847
5564,"Grand Rapids-Kentwood, MI",2024,73952500
215,"Grants Pass, OR",2010,2005837
599,"Grants Pass, OR",2011,2019191
983,"Grants Pass, OR",2012,2050636
1367,"Grants Pass, OR",2013,2085393
1751,"Grants Pass, OR",2014,2209783
2135,"Grants Pass, OR",2015,2415846
2519,"Grants Pass, OR",2016,2566053
2903,"Grants Pass, OR",2017,2756753
3287,"Grants Pass, OR",2018,2937839
3671,"Grants Pass, OR",2019,3146154
4055,"Grants Pass, OR",2020,3272235
4439,"Grants Pass, OR",2021,3398313
4823,"Grants Pass, OR",2022,3524388
5207,"Grants Pass, OR",2023,3650460
5591,"Grants Pass, OR",2024,3776530
216,"Great Falls, MT",2010,3145474
600,"Great Falls, MT",2011,3290622
984,"Great Falls, MT",2012,3338991
1368,"Great Falls, MT",2013,3333483
1752,"Great Falls, MT",2014,3450828
2136,"Great Falls, MT",2015,3634346
2520,"Great Falls, MT",2016,3604723
2904,"Great Falls, MT",2017,3760914
3288,"Great Falls, MT",2018,4017503
3672,"Great Falls, MT",2019,4123936
4056,"Great Falls, MT",2020,4229296
4440,"Great Falls, MT",2021,4334377
4824,"Great Falls, MT",2022,4439178
5208,"Great Falls, MT",2023,4543701
5592,"Great Falls, MT",2024,4647945
54,"Greeley, CO ",2010,10071686
438,"Greeley, CO ",2011,10976437
822,"Greeley, CO ",2012,11937442
1206,"Greeley, CO ",2013,13745206
1590,"Greeley, CO ",2014,16304556
1974,"Greeley, CO ",2015,14847684
2358,"Greeley, CO ",2016,14798021
2742,"Greeley, CO ",2017,16991143
3126,"Greeley, CO ",2018,20267534
3510,"Greeley, CO ",2019,19889946
3894,"Greeley, CO ",2020,20856142
4278,"Greeley, CO ",2021,21811333
4662,"Greeley, CO ",2022,22755646
5046,"Greeley, CO ",2023,23689203
5430,"Greeley, CO ",2024,24612128
241,"Green Bay, WI",2010,15347670
625,"Green Bay, WI",2011,15812886
1009,"Green Bay, WI",2012,16667392
1393,"Green Bay, WI",2013,16819731
1777,"Green Bay, WI",2014,18365556
2161,"Green Bay, WI",2015,19240357
2545,"Green Bay, WI",2016,19729551
2929,"Green Bay, WI",2017,19817390
3313,"Green Bay, WI",2018,20896554
3697,"Green Bay, WI",2019,21476426
4081,"Green Bay, WI",2020,22138065
4465,"Green Bay, WI",2021,22796932
4849,"Green Bay, WI",2022,23453036
5233,"Green Bay, WI",2023,24106389
5617,"Green Bay, WI",2024,24757003
217,"Greensboro-High Point, NC",2010,35687776
601,"Greensboro-High Point, NC",2011,36985285
985,"Greensboro-High Point, NC",2012,36330375
1369,"Greensboro-High Point, NC",2013,37934158
1753,"Greensboro-High Point, NC",2014,38855757
2137,"Greensboro-High Point, NC",2015,41154845
2521,"Greensboro-High Point, NC",2016,41118746
2905,"Greensboro-High Point, NC",2017,41578232
3289,"Greensboro-High Point, NC",2018,42660020
3673,"Greensboro-High Point, NC",2019,44468572
4057,"Greensboro-High Point, NC",2020,45417461
4441,"Greensboro-High Point, NC",2021,46364045
4825,"Greensboro-High Point, NC",2022,47308328
5209,"Greensboro-High Point, NC",2023,48250317
5593,"Greensboro-High Point, NC",2024,49190016
264,"Greenville, NC",2010,6906291
648,"Greenville, NC",2011,7212751
1032,"Greenville, NC",2012,7293228
1416,"Greenville, NC",2013,7904672
1800,"Greenville, NC",2014,8407316
2184,"Greenville, NC",2015,9347484
2568,"Greenville, NC",2016,9501289
2952,"Greenville, NC",2017,9536524
3336,"Greenville, NC",2018,9596301
3720,"Greenville, NC",2019,10008070
4104,"Greenville, NC",2020,10278160
4488,"Greenville, NC",2021,10536727
4872,"Greenville, NC",2022,10784260
5256,"Greenville, NC",2023,11021232
5640,"Greenville, NC",2024,11248092
286,"Greenville-Anderson, SC",2010,30730237
670,"Greenville-Anderson, SC",2011,32600261
1054,"Greenville-Anderson, SC",2012,33729187
1438,"Greenville-Anderson, SC",2013,35718924
1822,"Greenville-Anderson, SC",2014,37692002
2206,"Greenville-Anderson, SC",2015,40425890
2590,"Greenville-Anderson, SC",2016,42188650
2974,"Greenville-Anderson, SC",2017,43968310
3358,"Greenville-Anderson, SC",2018,46620083
3742,"Greenville-Anderson, SC",2019,48965503
4126,"Greenville-Anderson, SC",2020,50983775
4510,"Greenville-Anderson, SC",2021,53001647
4894,"Greenville-Anderson, SC",2022,55019121
5278,"Greenville-Anderson, SC",2023,57036195
5662,"Greenville-Anderson, SC",2024,59052871
9,"Gulfport-Biloxi, MS",2010,16972812
393,"Gulfport-Biloxi, MS",2011,16759928
777,"Gulfport-Biloxi, MS",2012,17226482
1161,"Gulfport-Biloxi, MS",2013,15919717
1545,"Gulfport-Biloxi, MS",2014,17054964
1929,"Gulfport-Biloxi, MS",2015,16895738
2313,"Gulfport-Biloxi, MS",2016,16860398
2697,"Gulfport-Biloxi, MS",2017,17699775
3081,"Gulfport-Biloxi, MS",2018,18820571
3465,"Gulfport-Biloxi, MS",2019,18914116
3849,"Gulfport-Biloxi, MS",2020,19082475
4233,"Gulfport-Biloxi, MS",2021,18936526
4617,"Gulfport-Biloxi, MS",2022,19063048
5001,"Gulfport-Biloxi, MS",2023,18953368
5385,"Gulfport-Biloxi, MS",2024,19048448
287,"Hagerstown-Martinsburg, MD-WV",2010,8775302
671,"Hagerstown-Martinsburg, MD-WV",2011,9105370
1055,"Hagerstown-Martinsburg, MD-WV",2012,9368464
1439,"Hagerstown-Martinsburg, MD-WV",2013,9641331
1823,"Hagerstown-Martinsburg, MD-WV",2014,9981882
2207,"Hagerstown-Martinsburg, MD-WV",2015,10324888
2591,"Hagerstown-Martinsburg, MD-WV",2016,10795373
2975,"Hagerstown-Martinsburg, MD-WV",2017,11247326
3359,"Hagerstown-Martinsburg, MD-WV",2018,11606641
3743,"Hagerstown-Martinsburg, MD-WV",2019,12028770
4127,"Hagerstown-Martinsburg, MD-WV",2020,12389272
4511,"Hagerstown-Martinsburg, MD-WV",2021,12749690
4895,"Hagerstown-Martinsburg, MD-WV",2022,13110024
5279,"Hagerstown-Martinsburg, MD-WV",2023,13470273
5663,"Hagerstown-Martinsburg, MD-WV",2024,13830438
74,"Hammond, LA",2010,3484589
458,"Hammond, LA",2011,4086609
842,"Hammond, LA",2012,3820182
1226,"Hammond, LA",2013,3570155
1610,"Hammond, LA",2014,3601207
1994,"Hammond, LA",2015,3482318
2378,"Hammond, LA",2016,3574841
2762,"Hammond, LA",2017,3913429
3146,"Hammond, LA",2018,4093673
3530,"Hammond, LA",2019,4262128
3914,"Hammond, LA",2020,4290217
4298,"Hammond, LA",2021,4285798
4682,"Hammond, LA",2022,4286493
5066,"Hammond, LA",2023,4286384
5450,"Hammond, LA",2024,4286401
55,"Hanford-Corcoran, CA",2010,4871435
439,"Hanford-Corcoran, CA",2011,5711347
823,"Hanford-Corcoran, CA",2012,5378069
1207,"Hanford-Corcoran, CA",2013,5549191
1591,"Hanford-Corcoran, CA",2014,6096096
1975,"Hanford-Corcoran, CA",2015,6039700
2359,"Hanford-Corcoran, CA",2016,6083737
2743,"Hanford-Corcoran, CA",2017,6448532
3127,"Hanford-Corcoran, CA",2018,6645763
3511,"Hanford-Corcoran, CA",2019,7163683
3895,"Hanford-Corcoran, CA",2020,7261780
4279,"Hanford-Corcoran, CA",2021,7237562
4663,"Hanford-Corcoran, CA",2022,7243541
5047,"Hanford-Corcoran, CA",2023,7242065
5431,"Hanford-Corcoran, CA",2024,7242429
96,"Harrisburg-Carlisle, PA",2010,30007722
480,"Harrisburg-Carlisle, PA",2011,31082253
864,"Harrisburg-Carlisle, PA",2012,32261002
1248,"Harrisburg-Carlisle, PA",2013,33425963
1632,"Harrisburg-Carlisle, PA",2014,35000627
2016,"Harrisburg-Carlisle, PA",2015,36811161
2400,"Harrisburg-Carlisle, PA",2016,37186772
2784,"Harrisburg-Carlisle, PA",2017,37712294
3168,"Harrisburg-Carlisle, PA",2018,39271577
3552,"Harrisburg-Carlisle, PA",2019,40956120
3936,"Harrisburg-Carlisle, PA",2020,42137180
4320,"Harrisburg-Carlisle, PA",2021,43312500
4704,"Harrisburg-Carlisle, PA",2022,44482107
5088,"Harrisburg-Carlisle, PA",2023,45646029
5472,"Harrisburg-Carlisle, PA",2024,46804294
218,"Harrisonburg, VA ",2010,7070865
602,"Harrisonburg, VA ",2011,7185903
986,"Harrisonburg, VA ",2012,7660530
1370,"Harrisonburg, VA ",2013,7941622
1754,"Harrisonburg, VA ",2014,7854723
2138,"Harrisonburg, VA ",2015,7790282
2522,"Harrisonburg, VA ",2016,7657290
2906,"Harrisonburg, VA ",2017,7736809
3290,"Harrisonburg, VA ",2018,7886548
3674,"Harrisonburg, VA ",2019,8029217
4058,"Harrisonburg, VA ",2020,8048213
4442,"Harrisonburg, VA ",2021,8061916
4826,"Harrisonburg, VA ",2022,8071801
5210,"Harrisonburg, VA ",2023,8078932
5594,"Harrisonburg, VA ",2024,8084075
265,"Hartford-East Hartford-Middletown, CT",2010,84676965
649,"Hartford-East Hartford-Middletown, CT",2011,85525192
1033,"Hartford-East Hartford-Middletown, CT",2012,87551688
1417,"Hartford-East Hartford-Middletown, CT",2013,85705940
1801,"Hartford-East Hartford-Middletown, CT",2014,89468848
2185,"Hartford-East Hartford-Middletown, CT",2015,96959238
2569,"Hartford-East Hartford-Middletown, CT",2016,98641543
2953,"Hartford-East Hartford-Middletown, CT",2017,100915163
3337,"Hartford-East Hartford-Middletown, CT",2018,102912409
3721,"Hartford-East Hartford-Middletown, CT",2019,105147321
4105,"Hartford-East Hartford-Middletown, CT",2020,107368449
4489,"Hartford-East Hartford-Middletown, CT",2021,109586547
4873,"Hartford-East Hartford-Middletown, CT",2022,111801620
5257,"Hartford-East Hartford-Middletown, CT",2023,114013671
5641,"Hartford-East Hartford-Middletown, CT",2024,116222705
288,"Hattiesburg, MS",2010,5332352
672,"Hattiesburg, MS",2011,5361608
1056,"Hattiesburg, MS",2012,5595899
1440,"Hattiesburg, MS",2013,5741466
1824,"Hattiesburg, MS",2014,5806044
2208,"Hattiesburg, MS",2015,5924266
2592,"Hattiesburg, MS",2016,5921631
2976,"Hattiesburg, MS",2017,6121180
3360,"Hattiesburg, MS",2018,6277129
3744,"Hattiesburg, MS",2019,6360656
4128,"Hattiesburg, MS",2020,6472481
4512,"Hattiesburg, MS",2021,6583934
4896,"Hattiesburg, MS",2022,6695014
5280,"Hattiesburg, MS",2023,6805723
5664,"Hattiesburg, MS",2024,6916062
97,"Hickory-Lenoir-Morganton, NC",2010,12604720
481,"Hickory-Lenoir-Morganton, NC",2011,12734720
865,"Hickory-Lenoir-Morganton, NC",2012,12705483
1249,"Hickory-Lenoir-Morganton, NC",2013,13057819
1633,"Hickory-Lenoir-Morganton, NC",2014,13399900
2017,"Hickory-Lenoir-Morganton, NC",2015,14176357
2401,"Hickory-Lenoir-Morganton, NC",2016,14602307
2785,"Hickory-Lenoir-Morganton, NC",2017,15028616
3169,"Hickory-Lenoir-Morganton, NC",2018,15488171
3553,"Hickory-Lenoir-Morganton, NC",2019,16135942
3937,"Hickory-Lenoir-Morganton, NC",2020,16525473
4321,"Hickory-Lenoir-Morganton, NC",2021,16914960
4705,"Hickory-Lenoir-Morganton, NC",2022,17304403
5089,"Hickory-Lenoir-Morganton, NC",2023,17693803
5473,"Hickory-Lenoir-Morganton, NC",2024,18083159
368,"Hilton Head Island-Bluffton, SC",2010,6310272
752,"Hilton Head Island-Bluffton, SC",2011,6398047
1136,"Hilton Head Island-Bluffton, SC",2012,6567337
1520,"Hilton Head Island-Bluffton, SC",2013,6926650
1904,"Hilton Head Island-Bluffton, SC",2014,7270253
2288,"Hilton Head Island-Bluffton, SC",2015,7736929
2672,"Hilton Head Island-Bluffton, SC",2016,8037391
3056,"Hilton Head Island-Bluffton, SC",2017,8230336
3440,"Hilton Head Island-Bluffton, SC",2018,8661271
3824,"Hilton Head Island-Bluffton, SC",2019,9202731
4208,"Hilton Head Island-Bluffton, SC",2020,9522357
4592,"Hilton Head Island-Bluffton, SC",2021,9841946
4976,"Hilton Head Island-Bluffton, SC",2022,10161498
5360,"Hilton Head Island-Bluffton, SC",2023,10481012
5744,"Hilton Head Island-Bluffton, SC",2024,10800489
32,"Hinesville, GA",2010,3539659
416,"Hinesville, GA",2011,3754810
800,"Hinesville, GA",2012,3712036
1184,"Hinesville, GA",2013,3684109
1568,"Hinesville, GA",2014,3604153
1952,"Hinesville, GA",2015,3628814
2336,"Hinesville, GA",2016,3598505
2720,"Hinesville, GA",2017,3656005
3104,"Hinesville, GA",2018,3783793
3488,"Hinesville, GA",2019,3832350
3872,"Hinesville, GA",2020,3833700
4256,"Hinesville, GA",2021,3833458
4640,"Hinesville, GA",2022,3833502
5024,"Hinesville, GA",2023,3833494
5408,"Hinesville, GA",2024,3833495
155,"Homosassa Springs, FL",2010,3588656
539,"Homosassa Springs, FL",2011,3503578
923,"Homosassa Springs, FL",2012,3531658
1307,"Homosassa Springs, FL",2013,3594495
1691,"Homosassa Springs, FL",2014,3637127
2075,"Homosassa Springs, FL",2015,3620991
2459,"Homosassa Springs, FL",2016,3665794
2843,"Homosassa Springs, FL",2017,3733976
3227,"Homosassa Springs, FL",2018,3922257
3611,"Homosassa Springs, FL",2019,4519101
3995,"Homosassa Springs, FL",2020,4511034
4379,"Homosassa Springs, FL",2021,4513022
4763,"Homosassa Springs, FL",2022,4512532
5147,"Homosassa Springs, FL",2023,4512653
5531,"Homosassa Springs, FL",2024,4512623
369,"Hot Springs, AR",2010,2650566
753,"Hot Springs, AR",2011,2870775
1137,"Hot Springs, AR",2012,2894331
1521,"Hot Springs, AR",2013,2927055
1905,"Hot Springs, AR",2014,2983561
2289,"Hot Springs, AR",2015,3097970
2673,"Hot Springs, AR",2016,3151472
3057,"Hot Springs, AR",2017,3259494
3441,"Hot Springs, AR",2018,3367953
3825,"Hot Springs, AR",2019,3500689
4209,"Hot Springs, AR",2020,3594213
4593,"Hot Springs, AR",2021,3687715
4977,"Hot Springs, AR",2022,3781194
5361,"Hot Springs, AR",2023,3874651
5745,"Hot Springs, AR",2024,3968085
219,"Houma-Thibodaux, LA",2010,10607362
603,"Houma-Thibodaux, LA",2011,10476784
987,"Houma-Thibodaux, LA",2012,10690748
1371,"Houma-Thibodaux, LA",2013,11298919
1755,"Houma-Thibodaux, LA",2014,11753908
2139,"Houma-Thibodaux, LA",2015,10434998
2523,"Houma-Thibodaux, LA",2016,9168798
2907,"Houma-Thibodaux, LA",2017,9188743
3291,"Houma-Thibodaux, LA",2018,9688887
3675,"Houma-Thibodaux, LA",2019,9993959
4059,"Houma-Thibodaux, LA",2020,9994415
4443,"Houma-Thibodaux, LA",2021,9994290
4827,"Houma-Thibodaux, LA",2022,9994324
5211,"Houma-Thibodaux, LA",2023,9994315
5595,"Houma-Thibodaux, LA",2024,9994318
266,"Houston-The Woodlands-Sugar Land, TX",2010,348908912
650,"Houston-The Woodlands-Sugar Land, TX",2011,378123455
1034,"Houston-The Woodlands-Sugar Land, TX",2012,402853150
1418,"Houston-The Woodlands-Sugar Land, TX",2013,426150439
1802,"Houston-The Woodlands-Sugar Land, TX",2014,438868141
2186,"Houston-The Woodlands-Sugar Land, TX",2015,458706903
2570,"Houston-The Woodlands-Sugar Land, TX",2016,449039882
2954,"Houston-The Woodlands-Sugar Land, TX",2017,468643426
3338,"Houston-The Woodlands-Sugar Land, TX",2018,498007948
3722,"Houston-The Woodlands-Sugar Land, TX",2019,512222304
4106,"Houston-The Woodlands-Sugar Land, TX",2020,523536073
4490,"Houston-The Woodlands-Sugar Land, TX",2021,533866182
4874,"Houston-The Woodlands-Sugar Land, TX",2022,543298153
5258,"Houston-The Woodlands-Sugar Land, TX",2023,551910073
5642,"Houston-The Woodlands-Sugar Land, TX",2024,559773241
189,"Huntington-Ashland, WV-KY-OH",2010,12850918
573,"Huntington-Ashland, WV-KY-OH",2011,13410737
957,"Huntington-Ashland, WV-KY-OH",2012,14447116
1341,"Huntington-Ashland, WV-KY-OH",2013,15477035
1725,"Huntington-Ashland, WV-KY-OH",2014,14977814
2109,"Huntington-Ashland, WV-KY-OH",2015,15005103
2493,"Huntington-Ashland, WV-KY-OH",2016,14293441
2877,"Huntington-Ashland, WV-KY-OH",2017,14921836
3261,"Huntington-Ashland, WV-KY-OH",2018,16290656
3645,"Huntington-Ashland, WV-KY-OH",2019,16509915
4029,"Huntington-Ashland, WV-KY-OH",2020,16703225
4413,"Huntington-Ashland, WV-KY-OH",2021,16871367
4797,"Huntington-Ashland, WV-KY-OH",2022,17017617
5181,"Huntington-Ashland, WV-KY-OH",2023,17144826
5565,"Huntington-Ashland, WV-KY-OH",2024,17255471
10,"Huntsville, AL",2010,21509040
394,"Huntsville, AL",2011,22116294
778,"Huntsville, AL",2012,22519204
1162,"Huntsville, AL",2013,23189803
1546,"Huntsville, AL",2014,23773811
1930,"Huntsville, AL",2015,24687077
2314,"Huntsville, AL",2016,25567823
2698,"Huntsville, AL",2017,26621757
3082,"Huntsville, AL",2018,27983731
3466,"Huntsville, AL",2019,29467759
3850,"Huntsville, AL",2020,30349446
4234,"Huntsville, AL",2021,31231060
4618,"Huntsville, AL",2022,32112599
5002,"Huntsville, AL",2023,32994065
5386,"Huntsville, AL",2024,33875457
330,"Idaho Falls, ID",2010,5128728
714,"Idaho Falls, ID",2011,5201500
1098,"Idaho Falls, ID",2012,5328071
1482,"Idaho Falls, ID",2013,5537231
1866,"Idaho Falls, ID",2014,5671009
2250,"Idaho Falls, ID",2015,6120753
2634,"Idaho Falls, ID",2016,6420363
3018,"Idaho Falls, ID",2017,6956696
3402,"Idaho Falls, ID",2018,7555653
3786,"Idaho Falls, ID",2019,7996470
4170,"Idaho Falls, ID",2020,8313032
4554,"Idaho Falls, ID",2021,8629581
4938,"Idaho Falls, ID",2022,8946118
5322,"Idaho Falls, ID",2023,9262641
5706,"Idaho Falls, ID",2024,9579152
343,"Indianapolis-Carmel-Anderson, IN",2010,108050107
727,"Indianapolis-Carmel-Anderson, IN",2011,110724893
1111,"Indianapolis-Carmel-Anderson, IN",2012,113206365
1495,"Indianapolis-Carmel-Anderson, IN",2013,118146555
1879,"Indianapolis-Carmel-Anderson, IN",2014,123398394
2263,"Indianapolis-Carmel-Anderson, IN",2015,123439662
2647,"Indianapolis-Carmel-Anderson, IN",2016,127710379
3031,"Indianapolis-Carmel-Anderson, IN",2017,131262379
3415,"Indianapolis-Carmel-Anderson, IN",2018,139005699
3799,"Indianapolis-Carmel-Anderson, IN",2019,144806700
4183,"Indianapolis-Carmel-Anderson, IN",2020,148847515
4567,"Indianapolis-Carmel-Anderson, IN",2021,152885912
4951,"Indianapolis-Carmel-Anderson, IN",2022,156921894
5335,"Indianapolis-Carmel-Anderson, IN",2023,160955461
5719,"Indianapolis-Carmel-Anderson, IN",2024,164986615
33,"Iowa City, IA",2010,7639556
417,"Iowa City, IA",2011,8110145
801,"Iowa City, IA",2012,8393701
1185,"Iowa City, IA",2013,8911559
1569,"Iowa City, IA",2014,9308862
1953,"Iowa City, IA",2015,9454418
2337,"Iowa City, IA",2016,9727028
2721,"Iowa City, IA",2017,10217393
3105,"Iowa City, IA",2018,10681260
3489,"Iowa City, IA",2019,10702009
3873,"Iowa City, IA",2020,10941491
4257,"Iowa City, IA",2021,11165662
4641,"Iowa City, IA",2022,11375502
5025,"Iowa City, IA",2023,11571927
5409,"Iowa City, IA",2024,11755795
34,"Ithaca, NY",2010,5243691
418,"Ithaca, NY",2011,5260798
802,"Ithaca, NY",2012,5396234
1186,"Ithaca, NY",2013,5527146
1570,"Ithaca, NY",2014,5589203
1954,"Ithaca, NY",2015,5783047
2338,"Ithaca, NY",2016,5945251
2722,"Ithaca, NY",2017,6113843
3106,"Ithaca, NY",2018,6336326
3490,"Ithaca, NY",2019,6432476
3874,"Ithaca, NY",2020,6563456
4258,"Ithaca, NY",2021,6694413
4642,"Ithaca, NY",2022,6825345
5026,"Ithaca, NY",2023,6956254
5410,"Ithaca, NY",2024,7087138
242,"Jackson, MI",2010,4702171
626,"Jackson, MI",2011,4933038
1010,"Jackson, MI",2012,5076488
1394,"Jackson, MI",2013,5262685
1778,"Jackson, MI",2014,5305723
2162,"Jackson, MI",2015,5546745
2546,"Jackson, MI",2016,5789372
2930,"Jackson, MI",2017,5996354
3314,"Jackson, MI",2018,6269928
3698,"Jackson, MI",2019,6498141
4082,"Jackson, MI",2020,6696940
4466,"Jackson, MI",2021,6895712
4850,"Jackson, MI",2022,7094456
5234,"Jackson, MI",2023,7293172
5618,"Jackson, MI",2024,7491860
311,"Jackson, MS",2010,22564806
695,"Jackson, MS",2011,23088470
1079,"Jackson, MS",2012,23687697
1463,"Jackson, MS",2013,24826835
1847,"Jackson, MS",2014,25677152
2231,"Jackson, MS",2015,26219091
2615,"Jackson, MS",2016,26406304
2999,"Jackson, MS",2017,26779028
3383,"Jackson, MS",2018,27433892
3767,"Jackson, MS",2019,27968733
4151,"Jackson, MS",2020,28427406
4535,"Jackson, MS",2021,28862959
4919,"Jackson, MS",2022,29276559
5303,"Jackson, MS",2023,29669310
5687,"Jackson, MS",2024,30042265
156,"Jackson, TN",2010,7177029
540,"Jackson, TN",2011,7828212
924,"Jackson, TN",2012,7167476
