,MSA,year,value
4348,"Fond du Lac, WI",2021,51649
4732,"Fond du Lac, WI",2022,52912
5116,"Fond du Lac, WI",2023,54176
5500,"Fond du Lac, WI",2024,55440
125,"Fort Collins, CO",2010,44100
509,"Fort Collins, CO",2011,44480
893,"Fort Collins, CO",2012,45030
1277,"Fort Collins, CO",2013,45300
1661,"Fort Collins, CO",2014,46230
2045,"Fort Collins, CO",2015,47520
2429,"Fort Collins, CO",2016,48750
2813,"Fort Collins, CO",2017,49950
3197,"Fort Collins, CO",2018,51050
3581,"Fort Collins, CO",2019,53230
3965,"Fort Collins, CO",2020,54203
4349,"Fort Collins, CO",2021,55269
4733,"Fort Collins, CO",2022,56327
5117,"Fort Collins, CO",2023,57387
5501,"Fort Collins, CO",2024,58446
126,"Fort Smith, AR-OK",2010,33470
510,"Fort Smith, AR-OK",2011,34510
894,"Fort Smith, AR-OK",2012,35220
1278,"Fort Smith, AR-OK",2013,34960
1662,"Fort Smith, AR-OK",2014,35180
2046,"Fort Smith, AR-OK",2015,34910
2430,"Fort Smith, AR-OK",2016,35680
2814,"Fort Smith, AR-OK",2017,37120
3198,"Fort Smith, AR-OK",2018,38510
3582,"Fort Smith, AR-OK",2019,39700
3966,"Fort Smith, AR-OK",2020,39919
4350,"Fort Smith, AR-OK",2021,39990
4734,"Fort Smith, AR-OK",2022,39990
5118,"Fort Smith, AR-OK",2023,40000
5502,"Fort Smith, AR-OK",2024,39995
127,"Fort Wayne, IN",2010,38970
511,"Fort Wayne, IN",2011,39210
895,"Fort Wayne, IN",2012,39720
1279,"Fort Wayne, IN",2013,40160
1663,"Fort Wayne, IN",2014,40710
2047,"Fort Wayne, IN",2015,40840
2431,"Fort Wayne, IN",2016,42250
2815,"Fort Wayne, IN",2017,43590
3199,"Fort Wayne, IN",2018,45280
3583,"Fort Wayne, IN",2019,46810
3967,"Fort Wayne, IN",2020,47689
4351,"Fort Wayne, IN",2021,48603
4735,"Fort Wayne, IN",2022,49515
5119,"Fort Wayne, IN",2023,50426
5503,"Fort Wayne, IN",2024,51338
128,"Fresno, CA",2010,41100
512,"Fresno, CA",2011,41250
896,"Fresno, CA",2012,41200
1280,"Fresno, CA",2013,41440
1664,"Fresno, CA",2014,42180
2048,"Fresno, CA",2015,43840
2432,"Fresno, CA",2016,45270
2816,"Fresno, CA",2017,45510
3200,"Fresno, CA",2018,47340
3584,"Fresno, CA",2019,48840
3968,"Fresno, CA",2020,49705
4352,"Fresno, CA",2021,50599
4736,"Fresno, CA",2022,51492
5120,"Fresno, CA",2023,52384
5504,"Fresno, CA",2024,53277
129,"Gadsden, AL",2010,33130
513,"Gadsden, AL",2011,33330
897,"Gadsden, AL",2012,33990
1281,"Gadsden, AL",2013,34670
1665,"Gadsden, AL",2014,34690
2049,"Gadsden, AL",2015,35000
2433,"Gadsden, AL",2016,35080
2817,"Gadsden, AL",2017,35190
3201,"Gadsden, AL",2018,36760
3585,"Gadsden, AL",2019,37890
3969,"Gadsden, AL",2020,38410
4353,"Gadsden, AL",2021,38952
4737,"Gadsden, AL",2022,39493
5121,"Gadsden, AL",2023,40033
5505,"Gadsden, AL",2024,40574
130,"Gainesville, FL",2010,42730
514,"Gainesville, FL",2011,44270
898,"Gainesville, FL",2012,42980
1282,"Gainesville, FL",2013,44470
1666,"Gainesville, FL",2014,43040
2050,"Gainesville, FL",2015,42940
2434,"Gainesville, FL",2016,47560
2818,"Gainesville, FL",2017,44890
3202,"Gainesville, FL",2018,45920
3586,"Gainesville, FL",2019,49540
3970,"Gainesville, FL",2020,49457
4354,"Gainesville, FL",2021,49331
4738,"Gainesville, FL",2022,49391
5122,"Gainesville, FL",2023,49370
5506,"Gainesville, FL",2024,49377
131,"Gainesville, GA",2010,38960
515,"Gainesville, GA",2011,39490
899,"Gainesville, GA",2012,40000
1283,"Gainesville, GA",2013,39270
1667,"Gainesville, GA",2014,38750
2051,"Gainesville, GA",2015,39160
2435,"Gainesville, GA",2016,40610
2819,"Gainesville, GA",2017,42520
3203,"Gainesville, GA",2018,42820
3587,"Gainesville, GA",2019,44240
3971,"Gainesville, GA",2020,44282
4355,"Gainesville, GA",2021,44336
4739,"Gainesville, GA",2022,44321
5123,"Gainesville, GA",2023,44328
5507,"Gainesville, GA",2024,44325
132,"Gettysburg, PA",2010,39680
516,"Gettysburg, PA",2011,40440
900,"Gettysburg, PA",2012,41060
1284,"Gettysburg, PA",2013,41950
1668,"Gettysburg, PA",2014,42070
2052,"Gettysburg, PA",2015,42650
2436,"Gettysburg, PA",2016,42730
2820,"Gettysburg, PA",2017,43370
3204,"Gettysburg, PA",2018,41940
3588,"Gettysburg, PA",2019,42820
3972,"Gettysburg, PA",2020,42826
4356,"Gettysburg, PA",2021,42863
4740,"Gettysburg, PA",2022,42888
5124,"Gettysburg, PA",2023,42905
5508,"Gettysburg, PA",2024,42918
133,"Glens Falls, NY",2010,38820
517,"Glens Falls, NY",2011,39490
901,"Glens Falls, NY",2012,39680
1285,"Glens Falls, NY",2013,39760
1669,"Glens Falls, NY",2014,40040
2053,"Glens Falls, NY",2015,41980
2437,"Glens Falls, NY",2016,43180
2821,"Glens Falls, NY",2017,44190
3205,"Glens Falls, NY",2018,45480
3589,"Glens Falls, NY",2019,47230
3973,"Glens Falls, NY",2020,48158
4357,"Glens Falls, NY",2021,49094
4741,"Glens Falls, NY",2022,50031
5125,"Glens Falls, NY",2023,50967
5509,"Glens Falls, NY",2024,51903
134,"Goldsboro, NC",2010,34010
518,"Goldsboro, NC",2011,34070
902,"Goldsboro, NC",2012,34960
1286,"Goldsboro, NC",2013,35140
1670,"Goldsboro, NC",2014,36040
2054,"Goldsboro, NC",2015,36240
2438,"Goldsboro, NC",2016,36990
2822,"Goldsboro, NC",2017,37650
3206,"Goldsboro, NC",2018,38730
3590,"Goldsboro, NC",2019,40140
3974,"Goldsboro, NC",2020,40766
4358,"Goldsboro, NC",2021,41510
4742,"Goldsboro, NC",2022,42236
5126,"Goldsboro, NC",2023,42964
5510,"Goldsboro, NC",2024,43693
135,"Grand Forks, ND-MN",2010,37050
519,"Grand Forks, ND-MN",2011,37640
903,"Grand Forks, ND-MN",2012,38790
1287,"Grand Forks, ND-MN",2013,39440
1671,"Grand Forks, ND-MN",2014,39980
2055,"Grand Forks, ND-MN",2015,42030
2439,"Grand Forks, ND-MN",2016,43840
2823,"Grand Forks, ND-MN",2017,45140
3207,"Grand Forks, ND-MN",2018,45820
3591,"Grand Forks, ND-MN",2019,46940
3975,"Grand Forks, ND-MN",2020,48062
4359,"Grand Forks, ND-MN",2021,49184
4743,"Grand Forks, ND-MN",2022,50305
5127,"Grand Forks, ND-MN",2023,51426
5511,"Grand Forks, ND-MN",2024,52545
136,"Grand Island, NE",2010,39160
520,"Grand Island, NE",2011,39310
904,"Grand Island, NE",2012,40130
1288,"Grand Island, NE",2013,41070
1672,"Grand Island, NE",2014,42210
2056,"Grand Island, NE",2015,43520
2440,"Grand Island, NE",2016,44500
2824,"Grand Island, NE",2017,45510
3208,"Grand Island, NE",2018,46800
3592,"Grand Island, NE",2019,48210
3976,"Grand Island, NE",2020,49201
4360,"Grand Island, NE",2021,50284
4744,"Grand Island, NE",2022,51347
5128,"Grand Island, NE",2023,52415
5512,"Grand Island, NE",2024,53482
137,"Grand Junction, CO",2010,39550
521,"Grand Junction, CO",2011,39930
905,"Grand Junction, CO",2012,40580
1289,"Grand Junction, CO",2013,41280
1673,"Grand Junction, CO",2014,42150
2057,"Grand Junction, CO",2015,43110
2441,"Grand Junction, CO",2016,44120
2825,"Grand Junction, CO",2017,44410
3209,"Grand Junction, CO",2018,46070
3593,"Grand Junction, CO",2019,46840
3977,"Grand Junction, CO",2020,47708
4361,"Grand Junction, CO",2021,48566
4745,"Grand Junction, CO",2022,49425
5129,"Grand Junction, CO",2023,50284
5513,"Grand Junction, CO",2024,51143
138,"Grand Rapids-Kentwood, MI",2010,41010
522,"Grand Rapids-Kentwood, MI",2011,41970
906,"Grand Rapids-Kentwood, MI",2012,41780
1290,"Grand Rapids-Kentwood, MI",2013,42610
1674,"Grand Rapids-Kentwood, MI",2014,41350
2058,"Grand Rapids-Kentwood, MI",2015,42950
2442,"Grand Rapids-Kentwood, MI",2016,43610
2826,"Grand Rapids-Kentwood, MI",2017,44770
3210,"Grand Rapids-Kentwood, MI",2018,45670
3594,"Grand Rapids-Kentwood, MI",2019,47010
3978,"Grand Rapids-Kentwood, MI",2020,47646
4362,"Grand Rapids-Kentwood, MI",2021,48275
4746,"Grand Rapids-Kentwood, MI",2022,48903
5130,"Grand Rapids-Kentwood, MI",2023,49532
5514,"Grand Rapids-Kentwood, MI",2024,50160
139,"Grants Pass, OR",2010,39440
523,"Grants Pass, OR",2011,40370
907,"Grants Pass, OR",2012,40890
1291,"Grants Pass, OR",2013,41290
1675,"Grants Pass, OR",2014,42360
2059,"Grants Pass, OR",2015,42750
2443,"Grants Pass, OR",2016,43890
2827,"Grants Pass, OR",2017,44340
3211,"Grants Pass, OR",2018,45950
3595,"Grants Pass, OR",2019,47930
3979,"Grants Pass, OR",2020,48862
4363,"Grants Pass, OR",2021,49789
4747,"Grants Pass, OR",2022,50715
5131,"Grants Pass, OR",2023,51641
5515,"Grants Pass, OR",2024,52568
140,"Great Falls, MT",2010,34580
524,"Great Falls, MT",2011,35380
908,"Great Falls, MT",2012,36320
1292,"Great Falls, MT",2013,36650
1676,"Great Falls, MT",2014,37370
2060,"Great Falls, MT",2015,39140
2444,"Great Falls, MT",2016,39840
2828,"Great Falls, MT",2017,39800
3212,"Great Falls, MT",2018,41220
3596,"Great Falls, MT",2019,43080
3980,"Great Falls, MT",2020,43191
4364,"Great Falls, MT",2021,43203
4748,"Great Falls, MT",2022,43199
5132,"Great Falls, MT",2023,43204
5516,"Great Falls, MT",2024,43199
141,"Greeley, CO ",2010,40930
525,"Greeley, CO ",2011,41320
909,"Greeley, CO ",2012,41800
1293,"Greeley, CO ",2013,42590
1677,"Greeley, CO ",2014,42800
2061,"Greeley, CO ",2015,44710
2445,"Greeley, CO ",2016,45610
2829,"Greeley, CO ",2017,46980
3213,"Greeley, CO ",2018,47950
3597,"Greeley, CO ",2019,49730
3981,"Greeley, CO ",2020,50712
4365,"Greeley, CO ",2021,51744
4749,"Greeley, CO ",2022,52773
5133,"Greeley, CO ",2023,53801
5517,"Greeley, CO ",2024,54830
142,"Green Bay, WI",2010,40390
526,"Green Bay, WI",2011,40760
910,"Green Bay, WI",2012,40900
1294,"Green Bay, WI",2013,40750
1678,"Green Bay, WI",2014,41580
2062,"Green Bay, WI",2015,42420
2446,"Green Bay, WI",2016,43620
2830,"Green Bay, WI",2017,44070
3214,"Green Bay, WI",2018,45570
3598,"Green Bay, WI",2019,47400
3982,"Green Bay, WI",2020,48161
4366,"Green Bay, WI",2021,48955
4750,"Green Bay, WI",2022,49748
5134,"Green Bay, WI",2023,50541
5518,"Green Bay, WI",2024,51333
143,"Greensboro-High Point, NC",2010,39620
527,"Greensboro-High Point, NC",2011,40250
911,"Greensboro-High Point, NC",2012,40170
1295,"Greensboro-High Point, NC",2013,40750
1679,"Greensboro-High Point, NC",2014,41860
2063,"Greensboro-High Point, NC",2015,41980
2447,"Greensboro-High Point, NC",2016,42680
2831,"Greensboro-High Point, NC",2017,43310
3215,"Greensboro-High Point, NC",2018,44570
3599,"Greensboro-High Point, NC",2019,45740
3983,"Greensboro-High Point, NC",2020,46407
4367,"Greensboro-High Point, NC",2021,47075
4751,"Greensboro-High Point, NC",2022,47744
5135,"Greensboro-High Point, NC",2023,48412
5519,"Greensboro-High Point, NC",2024,49081
144,"Greenville, NC",2010,37790
528,"Greenville, NC",2011,38680
912,"Greenville, NC",2012,39170
1296,"Greenville, NC",2013,39410
1680,"Greenville, NC",2014,40730
2064,"Greenville, NC",2015,41280
2448,"Greenville, NC",2016,42900
2832,"Greenville, NC",2017,44110
3216,"Greenville, NC",2018,45230
3600,"Greenville, NC",2019,46650
3984,"Greenville, NC",2020,47630
4368,"Greenville, NC",2021,48616
4752,"Greenville, NC",2022,49602
5136,"Greenville, NC",2023,50587
5520,"Greenville, NC",2024,51573
145,"Greenville-Anderson, SC",2010,39110
529,"Greenville-Anderson, SC",2011,39400
913,"Greenville-Anderson, SC",2012,40180
1297,"Greenville-Anderson, SC",2013,40370
1681,"Greenville-Anderson, SC",2014,40570
2065,"Greenville-Anderson, SC",2015,41010
2449,"Greenville-Anderson, SC",2016,42290
2833,"Greenville-Anderson, SC",2017,43230
3217,"Greenville-Anderson, SC",2018,43960
3601,"Greenville-Anderson, SC",2019,44860
3985,"Greenville-Anderson, SC",2020,45508
4369,"Greenville-Anderson, SC",2021,46170
4753,"Greenville-Anderson, SC",2022,46832
5137,"Greenville-Anderson, SC",2023,47494
5521,"Greenville-Anderson, SC",2024,48155
146,"Gulfport-Biloxi, MS",2010,35830
530,"Gulfport-Biloxi, MS",2011,36430
914,"Gulfport-Biloxi, MS",2012,36470
1298,"Gulfport-Biloxi, MS",2013,36990
1682,"Gulfport-Biloxi, MS",2014,37310
2066,"Gulfport-Biloxi, MS",2015,41190
2450,"Gulfport-Biloxi, MS",2016,41940
2834,"Gulfport-Biloxi, MS",2017,43050
3218,"Gulfport-Biloxi, MS",2018,43160
3602,"Gulfport-Biloxi, MS",2019,43870
3986,"Gulfport-Biloxi, MS",2020,44549
4370,"Gulfport-Biloxi, MS",2021,45229
4754,"Gulfport-Biloxi, MS",2022,45908
5138,"Gulfport-Biloxi, MS",2023,46587
5522,"Gulfport-Biloxi, MS",2024,47266
147,"Hagerstown-Martinsburg, MD-WV",2010,38760
531,"Hagerstown-Martinsburg, MD-WV",2011,40160
915,"Hagerstown-Martinsburg, MD-WV",2012,40960
1299,"Hagerstown-Martinsburg, MD-WV",2013,41770
1683,"Hagerstown-Martinsburg, MD-WV",2014,41920
2067,"Hagerstown-Martinsburg, MD-WV",2015,42800
2451,"Hagerstown-Martinsburg, MD-WV",2016,44830
2835,"Hagerstown-Martinsburg, MD-WV",2017,45930
3219,"Hagerstown-Martinsburg, MD-WV",2018,46380
3603,"Hagerstown-Martinsburg, MD-WV",2019,46400
3987,"Hagerstown-Martinsburg, MD-WV",2020,47080
4371,"Hagerstown-Martinsburg, MD-WV",2021,47812
4755,"Hagerstown-Martinsburg, MD-WV",2022,48547
5139,"Hagerstown-Martinsburg, MD-WV",2023,49281
5523,"Hagerstown-Martinsburg, MD-WV",2024,50014
148,"Hammond, LA",2010,34740
532,"Hammond, LA",2011,35090
916,"Hammond, LA",2012,35340
1300,"Hammond, LA",2013,35120
1684,"Hammond, LA",2014,35650
2068,"Hammond, LA",2015,36480
2452,"Hammond, LA",2016,37650
2836,"Hammond, LA",2017,38020
3220,"Hammond, LA",2018,38340
3604,"Hammond, LA",2019,38560
3988,"Hammond, LA",2020,38968
4372,"Hammond, LA",2021,39377
4756,"Hammond, LA",2022,39787
5140,"Hammond, LA",2023,40196
5524,"Hammond, LA",2024,40606
149,"Hanford-Corcoran, CA",2010,43070
533,"Hanford-Corcoran, CA",2011,44360
917,"Hanford-Corcoran, CA",2012,44860
1301,"Hanford-Corcoran, CA",2013,46360
1685,"Hanford-Corcoran, CA",2014,46680
2069,"Hanford-Corcoran, CA",2015,46870
2453,"Hanford-Corcoran, CA",2016,46430
2837,"Hanford-Corcoran, CA",2017,46510
3221,"Hanford-Corcoran, CA",2018,48180
3605,"Hanford-Corcoran, CA",2019,49970
3989,"Hanford-Corcoran, CA",2020,50695
4373,"Hanford-Corcoran, CA",2021,51374
4757,"Hanford-Corcoran, CA",2022,52051
5141,"Hanford-Corcoran, CA",2023,52728
5525,"Hanford-Corcoran, CA",2024,53405
150,"Harrisburg-Carlisle, PA",2010,43100
534,"Harrisburg-Carlisle, PA",2011,43930
918,"Harrisburg-Carlisle, PA",2012,44750
1302,"Harrisburg-Carlisle, PA",2013,45130
1686,"Harrisburg-Carlisle, PA",2014,45790
2070,"Harrisburg-Carlisle, PA",2015,46520
2454,"Harrisburg-Carlisle, PA",2016,47220
2838,"Harrisburg-Carlisle, PA",2017,48270
3222,"Harrisburg-Carlisle, PA",2018,49540
3606,"Harrisburg-Carlisle, PA",2019,50450
3990,"Harrisburg-Carlisle, PA",2020,51254
4374,"Harrisburg-Carlisle, PA",2021,52053
4758,"Harrisburg-Carlisle, PA",2022,52851
5142,"Harrisburg-Carlisle, PA",2023,53649
5526,"Harrisburg-Carlisle, PA",2024,54447
151,"Harrisonburg, VA ",2010,36840
535,"Harrisonburg, VA ",2011,36990
919,"Harrisonburg, VA ",2012,37080
1303,"Harrisonburg, VA ",2013,36760
1687,"Harrisonburg, VA ",2014,37720
2071,"Harrisonburg, VA ",2015,38630
2455,"Harrisonburg, VA ",2016,40050
2839,"Harrisonburg, VA ",2017,41080
3223,"Harrisonburg, VA ",2018,42010
3607,"Harrisonburg, VA ",2019,44460
3991,"Harrisonburg, VA ",2020,45229
4375,"Harrisonburg, VA ",2021,46092
4759,"Harrisonburg, VA ",2022,46949
5143,"Harrisonburg, VA ",2023,47806
5527,"Harrisonburg, VA ",2024,48664
152,"Hartford-East Hartford-Middletown, CT",2010,52280
536,"Hartford-East Hartford-Middletown, CT",2011,52920
920,"Hartford-East Hartford-Middletown, CT",2012,54290
1304,"Hartford-East Hartford-Middletown, CT",2013,54930
1688,"Hartford-East Hartford-Middletown, CT",2014,55580
2072,"Hartford-East Hartford-Middletown, CT",2015,56870
2456,"Hartford-East Hartford-Middletown, CT",2016,58400
2840,"Hartford-East Hartford-Middletown, CT",2017,60040
3224,"Hartford-East Hartford-Middletown, CT",2018,60820
3608,"Hartford-East Hartford-Middletown, CT",2019,62900
3992,"Hartford-East Hartford-Middletown, CT",2020,64091
4376,"Hartford-East Hartford-Middletown, CT",2021,65325
4760,"Hartford-East Hartford-Middletown, CT",2022,66556
5144,"Hartford-East Hartford-Middletown, CT",2023,67787
5528,"Hartford-East Hartford-Middletown, CT",2024,69018
153,"Hattiesburg, MS",2010,33010
537,"Hattiesburg, MS",2011,33750
921,"Hattiesburg, MS",2012,34160
1305,"Hattiesburg, MS",2013,35160
1689,"Hattiesburg, MS",2014,35250
2073,"Hattiesburg, MS",2015,36390
2457,"Hattiesburg, MS",2016,37000
2841,"Hattiesburg, MS",2017,37500
3225,"Hattiesburg, MS",2018,38630
3609,"Hattiesburg, MS",2019,39420
3993,"Hattiesburg, MS",2020,40137
4377,"Hattiesburg, MS",2021,40858
4761,"Hattiesburg, MS",2022,41579
5145,"Hattiesburg, MS",2023,42300
5529,"Hattiesburg, MS",2024,43021
154,"Hickory-Lenoir-Morganton, NC",2010,35070
538,"Hickory-Lenoir-Morganton, NC",2011,35970
922,"Hickory-Lenoir-Morganton, NC",2012,36230
1306,"Hickory-Lenoir-Morganton, NC",2013,36660
1690,"Hickory-Lenoir-Morganton, NC",2014,37060
2074,"Hickory-Lenoir-Morganton, NC",2015,38250
2458,"Hickory-Lenoir-Morganton, NC",2016,38940
2842,"Hickory-Lenoir-Morganton, NC",2017,39270
3226,"Hickory-Lenoir-Morganton, NC",2018,40610
3610,"Hickory-Lenoir-Morganton, NC",2019,41840
3994,"Hickory-Lenoir-Morganton, NC",2020,42582
4378,"Hickory-Lenoir-Morganton, NC",2021,43305
4762,"Hickory-Lenoir-Morganton, NC",2022,44028
5146,"Hickory-Lenoir-Morganton, NC",2023,44750
5530,"Hickory-Lenoir-Morganton, NC",2024,45473
155,"Hilton Head Island-Bluffton, SC",2010,39670
539,"Hilton Head Island-Bluffton, SC",2011,40190
923,"Hilton Head Island-Bluffton, SC",2012,41080
1307,"Hilton Head Island-Bluffton, SC",2013,41640
1691,"Hilton Head Island-Bluffton, SC",2014,42060
2075,"Hilton Head Island-Bluffton, SC",2015,43190
2459,"Hilton Head Island-Bluffton, SC",2016,43600
2843,"Hilton Head Island-Bluffton, SC",2017,44100
3227,"Hilton Head Island-Bluffton, SC",2018,44480
3611,"Hilton Head Island-Bluffton, SC",2019,45600
3995,"Hilton Head Island-Bluffton, SC",2020,46236
4379,"Hilton Head Island-Bluffton, SC",2021,46911
4763,"Hilton Head Island-Bluffton, SC",2022,47583
5147,"Hilton Head Island-Bluffton, SC",2023,48254
5531,"Hilton Head Island-Bluffton, SC",2024,48925
156,"Hinesville, GA",2010,37480
540,"Hinesville, GA",2011,37210
924,"Hinesville, GA",2012,37540
1308,"Hinesville, GA",2013,38220
1692,"Hinesville, GA",2014,39870
2076,"Hinesville, GA",2015,40560
2460,"Hinesville, GA",2016,43150
2844,"Hinesville, GA",2017,42660
3228,"Hinesville, GA",2018,43380
3612,"Hinesville, GA",2019,42970
3996,"Hinesville, GA",2020,43584
4380,"Hinesville, GA",2021,42977
4764,"Hinesville, GA",2022,43584
5148,"Hinesville, GA",2023,42977
5532,"Hinesville, GA",2024,43584
157,"Homosassa Springs, FL",2010,35640
541,"Homosassa Springs, FL",2011,36520
925,"Homosassa Springs, FL",2012,36090
1309,"Homosassa Springs, FL",2013,36350
1693,"Homosassa Springs, FL",2014,36150
2077,"Homosassa Springs, FL",2015,37520
2461,"Homosassa Springs, FL",2016,38150
2845,"Homosassa Springs, FL",2017,38150
3229,"Homosassa Springs, FL",2018,38690
3613,"Homosassa Springs, FL",2019,39640
3997,"Homosassa Springs, FL",2020,40041
4381,"Homosassa Springs, FL",2021,40418
4765,"Homosassa Springs, FL",2022,40794
5149,"Homosassa Springs, FL",2023,41169
5533,"Homosassa Springs, FL",2024,41545
158,"Hot Springs, AR",2010,34420
542,"Hot Springs, AR",2011,33890
926,"Hot Springs, AR",2012,33060
1310,"Hot Springs, AR",2013,33600
1694,"Hot Springs, AR",2014,32880
2078,"Hot Springs, AR",2015,34340
2462,"Hot Springs, AR",2016,35400
2846,"Hot Springs, AR",2017,36040
3230,"Hot Springs, AR",2018,36200
3614,"Hot Springs, AR",2019,37380
3998,"Hot Springs, AR",2020,37071
4382,"Hot Springs, AR",2021,37264
4766,"Hot Springs, AR",2022,37107
5150,"Hot Springs, AR",2023,37240
5534,"Hot Springs, AR",2024,37127
159,"Houma-Thibodaux, LA",2010,37930
543,"Houma-Thibodaux, LA",2011,38650
927,"Houma-Thibodaux, LA",2012,39820
1311,"Houma-Thibodaux, LA",2013,41310
1695,"Houma-Thibodaux, LA",2014,43210
2079,"Houma-Thibodaux, LA",2015,45120
2463,"Houma-Thibodaux, LA",2016,43840
2847,"Houma-Thibodaux, LA",2017,43500
3231,"Houma-Thibodaux, LA",2018,44520
3615,"Houma-Thibodaux, LA",2019,49070
3999,"Houma-Thibodaux, LA",2020,50229
4383,"Houma-Thibodaux, LA",2021,51430
4767,"Houma-Thibodaux, LA",2022,52625
5151,"Houma-Thibodaux, LA",2023,53814
5535,"Houma-Thibodaux, LA",2024,54998
160,"Houston-The Woodlands-Sugar Land, TX",2010,46290
544,"Houston-The Woodlands-Sugar Land, TX",2011,47490
928,"Houston-The Woodlands-Sugar Land, TX",2012,48850
1312,"Houston-The Woodlands-Sugar Land, TX",2013,49830
1696,"Houston-The Woodlands-Sugar Land, TX",2014,50830
2080,"Houston-The Woodlands-Sugar Land, TX",2015,51830
2464,"Houston-The Woodlands-Sugar Land, TX",2016,52870
2848,"Houston-The Woodlands-Sugar Land, TX",2017,53820
3232,"Houston-The Woodlands-Sugar Land, TX",2018,54290
3616,"Houston-The Woodlands-Sugar Land, TX",2019,54490
4000,"Houston-The Woodlands-Sugar Land, TX",2020,54901
4384,"Houston-The Woodlands-Sugar Land, TX",2021,55237
4768,"Houston-The Woodlands-Sugar Land, TX",2022,55535
5152,"Houston-The Woodlands-Sugar Land, TX",2023,55798
5536,"Houston-The Woodlands-Sugar Land, TX",2024,56030
161,"Huntington-Ashland, WV-KY-OH",2010,35490
545,"Huntington-Ashland, WV-KY-OH",2011,36570
929,"Huntington-Ashland, WV-KY-OH",2012,37590
1313,"Huntington-Ashland, WV-KY-OH",2013,37890
1697,"Huntington-Ashland, WV-KY-OH",2014,38580
2081,"Huntington-Ashland, WV-KY-OH",2015,39260
2465,"Huntington-Ashland, WV-KY-OH",2016,40450
2849,"Huntington-Ashland, WV-KY-OH",2017,41330
3233,"Huntington-Ashland, WV-KY-OH",2018,42290
3617,"Huntington-Ashland, WV-KY-OH",2019,42970
4001,"Huntington-Ashland, WV-KY-OH",2020,43746
4385,"Huntington-Ashland, WV-KY-OH",2021,44533
4769,"Huntington-Ashland, WV-KY-OH",2022,45323
5153,"Huntington-Ashland, WV-KY-OH",2023,46112
5537,"Huntington-Ashland, WV-KY-OH",2024,46901
162,"Huntsville, AL",2010,48080
546,"Huntsville, AL",2011,49070
930,"Huntsville, AL",2012,49860
1314,"Huntsville, AL",2013,50840
1698,"Huntsville, AL",2014,51730
2082,"Huntsville, AL",2015,52620
2466,"Huntsville, AL",2016,52960
2850,"Huntsville, AL",2017,53600
3234,"Huntsville, AL",2018,54630
3618,"Huntsville, AL",2019,55980
4002,"Huntsville, AL",2020,56846
4386,"Huntsville, AL",2021,57695
4770,"Huntsville, AL",2022,58544
5154,"Huntsville, AL",2023,59393
5538,"Huntsville, AL",2024,60241
163,"Idaho Falls, ID",2010,39920
