,MSA,year,value
1275,"Florence-Muscle Shoals, AL",2013,62111
1659,"Florence-Muscle Shoals, AL",2014,61984
2043,"Florence-Muscle Shoals, AL",2015,62179
2427,"Florence-Muscle Shoals, AL",2016,61750
2811,"Florence-Muscle Shoals, AL",2017,62311
3195,"Florence-Muscle Shoals, AL",2018,63836
3579,"Florence-Muscle Shoals, AL",2019,63840
3963,"Florence-Muscle Shoals, AL",2020,63746
4347,"Florence-Muscle Shoals, AL",2021,63720
4731,"Florence-Muscle Shoals, AL",2022,63720
5115,"Florence-Muscle Shoals, AL",2023,63721
5499,"Florence-Muscle Shoals, AL",2024,63722
124,"Fond du Lac, WI",2010,51679
508,"Fond du Lac, WI",2011,52102
892,"Fond du Lac, WI",2012,52667
1276,"Fond du Lac, WI",2013,53741
1660,"Fond du Lac, WI",2014,54722
2044,"Fond du Lac, WI",2015,54567
2428,"Fond du Lac, WI",2016,55089
2812,"Fond du Lac, WI",2017,55495
3196,"Fond du Lac, WI",2018,55574
3580,"Fond du Lac, WI",2019,55325
3964,"Fond du Lac, WI",2020,55449
4348,"Fond du Lac, WI",2021,55518
4732,"Fond du Lac, WI",2022,55576
5116,"Fond du Lac, WI",2023,55623
5500,"Fond du Lac, WI",2024,55662
125,"Fort Collins, CO",2010,155867
509,"Fort Collins, CO",2011,159850
893,"Fort Collins, CO",2012,162014
1277,"Fort Collins, CO",2013,164158
1661,"Fort Collins, CO",2014,170659
2045,"Fort Collins, CO",2015,176473
2429,"Fort Collins, CO",2016,183808
2813,"Fort Collins, CO",2017,191453
3197,"Fort Collins, CO",2018,196672
3581,"Fort Collins, CO",2019,205003
3965,"Fort Collins, CO",2020,210552
4349,"Fort Collins, CO",2021,216137
4733,"Fort Collins, CO",2022,221720
5117,"Fort Collins, CO",2023,227302
5501,"Fort Collins, CO",2024,232883
126,"Fort Smith, AR-OK",2010,114990
510,"Fort Smith, AR-OK",2011,113597
894,"Fort Smith, AR-OK",2012,110866
1278,"Fort Smith, AR-OK",2013,111149
1662,"Fort Smith, AR-OK",2014,112855
2046,"Fort Smith, AR-OK",2015,114420
2430,"Fort Smith, AR-OK",2016,114534
2814,"Fort Smith, AR-OK",2017,114336
3198,"Fort Smith, AR-OK",2018,113362
3582,"Fort Smith, AR-OK",2019,113956
3966,"Fort Smith, AR-OK",2020,113997
4350,"Fort Smith, AR-OK",2021,113960
4734,"Fort Smith, AR-OK",2022,113958
5118,"Fort Smith, AR-OK",2023,113961
5502,"Fort Smith, AR-OK",2024,113961
127,"Fort Wayne, IN",2010,186389
511,"Fort Wayne, IN",2011,188191
895,"Fort Wayne, IN",2012,187359
1279,"Fort Wayne, IN",2013,191217
1663,"Fort Wayne, IN",2014,195334
2047,"Fort Wayne, IN",2015,200736
2431,"Fort Wayne, IN",2016,201892
2815,"Fort Wayne, IN",2017,205109
3199,"Fort Wayne, IN",2018,210566
3583,"Fort Wayne, IN",2019,210942
3967,"Fort Wayne, IN",2020,213791
4351,"Fort Wayne, IN",2021,216623
4735,"Fort Wayne, IN",2022,219454
5119,"Fort Wayne, IN",2023,222284
5503,"Fort Wayne, IN",2024,225113
128,"Fresno, CA",2010,361401
512,"Fresno, CA",2011,366523
896,"Fresno, CA",2012,368371
1280,"Fresno, CA",2013,374065
1664,"Fresno, CA",2014,383573
2048,"Fresno, CA",2015,392223
2432,"Fresno, CA",2016,395917
2816,"Fresno, CA",2017,400460
3200,"Fresno, CA",2018,411449
3584,"Fresno, CA",2019,418389
3968,"Fresno, CA",2020,424825
4352,"Fresno, CA",2021,431261
4736,"Fresno, CA",2022,437693
5120,"Fresno, CA",2023,444122
5504,"Fresno, CA",2024,450547
129,"Gadsden, AL",2010,39843
513,"Gadsden, AL",2011,40627
897,"Gadsden, AL",2012,40624
1281,"Gadsden, AL",2013,40624
1665,"Gadsden, AL",2014,40716
2049,"Gadsden, AL",2015,40568
2433,"Gadsden, AL",2016,40913
2817,"Gadsden, AL",2017,41500
3201,"Gadsden, AL",2018,41938
3585,"Gadsden, AL",2019,41591
3969,"Gadsden, AL",2020,41431
4353,"Gadsden, AL",2021,41428
4737,"Gadsden, AL",2022,41439
5121,"Gadsden, AL",2023,41441
5505,"Gadsden, AL",2024,41441
130,"Gainesville, FL",2010,123434
514,"Gainesville, FL",2011,125476
898,"Gainesville, FL",2012,127291
1282,"Gainesville, FL",2013,127097
1666,"Gainesville, FL",2014,127792
2050,"Gainesville, FL",2015,130061
2434,"Gainesville, FL",2016,133986
2818,"Gainesville, FL",2017,136172
3202,"Gainesville, FL",2018,139506
3586,"Gainesville, FL",2019,143940
3970,"Gainesville, FL",2020,146193
4354,"Gainesville, FL",2021,148450
4738,"Gainesville, FL",2022,150708
5122,"Gainesville, FL",2023,152965
5506,"Gainesville, FL",2024,155222
131,"Gainesville, GA",2010,78443
515,"Gainesville, GA",2011,81388
899,"Gainesville, GA",2012,82792
1283,"Gainesville, GA",2013,83983
1667,"Gainesville, GA",2014,85809
2051,"Gainesville, GA",2015,89981
2435,"Gainesville, GA",2016,93784
2819,"Gainesville, GA",2017,97374
3203,"Gainesville, GA",2018,98921
3587,"Gainesville, GA",2019,100611
3971,"Gainesville, GA",2020,102966
4355,"Gainesville, GA",2021,105329
4739,"Gainesville, GA",2022,107689
5123,"Gainesville, GA",2023,110047
5507,"Gainesville, GA",2024,112402
132,"Gettysburg, PA",2010,50177
516,"Gettysburg, PA",2011,50519
900,"Gettysburg, PA",2012,51284
1284,"Gettysburg, PA",2013,52667
1668,"Gettysburg, PA",2014,52569
2052,"Gettysburg, PA",2015,51876
2436,"Gettysburg, PA",2016,52186
2820,"Gettysburg, PA",2017,52373
3204,"Gettysburg, PA",2018,52714
3588,"Gettysburg, PA",2019,52876
3972,"Gettysburg, PA",2020,53149
4356,"Gettysburg, PA",2021,53423
4740,"Gettysburg, PA",2022,53696
5124,"Gettysburg, PA",2023,53968
5508,"Gettysburg, PA",2024,54239
133,"Glens Falls, NY",2010,56171
517,"Glens Falls, NY",2011,55821
901,"Glens Falls, NY",2012,56284
1285,"Glens Falls, NY",2013,55175
1669,"Glens Falls, NY",2014,54868
2053,"Glens Falls, NY",2015,55496
2437,"Glens Falls, NY",2016,55210
2821,"Glens Falls, NY",2017,54630
3205,"Glens Falls, NY",2018,55155
3589,"Glens Falls, NY",2019,55329
3973,"Glens Falls, NY",2020,55249
4357,"Glens Falls, NY",2021,55177
4741,"Glens Falls, NY",2022,55106
5125,"Glens Falls, NY",2023,55036
5509,"Glens Falls, NY",2024,54967
134,"Goldsboro, NC",2010,48703
518,"Goldsboro, NC",2011,50287
902,"Goldsboro, NC",2012,50627
1286,"Goldsboro, NC",2013,50774
1670,"Goldsboro, NC",2014,50309
2054,"Goldsboro, NC",2015,50040
2438,"Goldsboro, NC",2016,50070
2822,"Goldsboro, NC",2017,50075
3206,"Goldsboro, NC",2018,50216
3590,"Goldsboro, NC",2019,50391
3974,"Goldsboro, NC",2020,50472
4358,"Goldsboro, NC",2021,50492
4742,"Goldsboro, NC",2022,50485
5126,"Goldsboro, NC",2023,50471
5510,"Goldsboro, NC",2024,50460
135,"Grand Forks, ND-MN",2010,52808
519,"Grand Forks, ND-MN",2011,52998
903,"Grand Forks, ND-MN",2012,52821
1287,"Grand Forks, ND-MN",2013,52206
1671,"Grand Forks, ND-MN",2014,52514
2055,"Grand Forks, ND-MN",2015,53876
2439,"Grand Forks, ND-MN",2016,54551
2823,"Grand Forks, ND-MN",2017,53773
3207,"Grand Forks, ND-MN",2018,52461
3591,"Grand Forks, ND-MN",2019,52492
3975,"Grand Forks, ND-MN",2020,52437
4359,"Grand Forks, ND-MN",2021,52490
4743,"Grand Forks, ND-MN",2022,52438
5127,"Grand Forks, ND-MN",2023,52490
5511,"Grand Forks, ND-MN",2024,52439
136,"Grand Island, NE",2010,41856
520,"Grand Island, NE",2011,42301
904,"Grand Island, NE",2012,43347
1288,"Grand Island, NE",2013,42989
1672,"Grand Island, NE",2014,42211
2056,"Grand Island, NE",2015,41446
2440,"Grand Island, NE",2016,41348
2824,"Grand Island, NE",2017,41892
3208,"Grand Island, NE",2018,42312
3592,"Grand Island, NE",2019,42211
3976,"Grand Island, NE",2020,42158
4360,"Grand Island, NE",2021,42109
4744,"Grand Island, NE",2022,42060
5128,"Grand Island, NE",2023,42012
5512,"Grand Island, NE",2024,41965
137,"Grand Junction, CO",2010,67114
521,"Grand Junction, CO",2011,68171
905,"Grand Junction, CO",2012,67219
1289,"Grand Junction, CO",2013,67284
1673,"Grand Junction, CO",2014,69021
2057,"Grand Junction, CO",2015,67825
2441,"Grand Junction, CO",2016,68753
2825,"Grand Junction, CO",2017,71107
3209,"Grand Junction, CO",2018,73133
3593,"Grand Junction, CO",2019,73867
3977,"Grand Junction, CO",2020,73843
4361,"Grand Junction, CO",2021,73828
4745,"Grand Junction, CO",2022,73829
5129,"Grand Junction, CO",2023,73829
5513,"Grand Junction, CO",2024,73829
138,"Grand Rapids-Kentwood, MI",2010,462619
522,"Grand Rapids-Kentwood, MI",2011,476810
906,"Grand Rapids-Kentwood, MI",2012,487067
1290,"Grand Rapids-Kentwood, MI",2013,501723
1674,"Grand Rapids-Kentwood, MI",2014,523568
2058,"Grand Rapids-Kentwood, MI",2015,540862
2442,"Grand Rapids-Kentwood, MI",2016,545315
2826,"Grand Rapids-Kentwood, MI",2017,554957
3210,"Grand Rapids-Kentwood, MI",2018,565324
3594,"Grand Rapids-Kentwood, MI",2019,561939
3978,"Grand Rapids-Kentwood, MI",2020,567495
4362,"Grand Rapids-Kentwood, MI",2021,572263
4746,"Grand Rapids-Kentwood, MI",2022,576433
5130,"Grand Rapids-Kentwood, MI",2023,580079
5514,"Grand Rapids-Kentwood, MI",2024,583268
139,"Grants Pass, OR",2010,29991
523,"Grants Pass, OR",2011,29745
907,"Grants Pass, OR",2012,28556
1291,"Grants Pass, OR",2013,28440
1675,"Grants Pass, OR",2014,29986
2059,"Grants Pass, OR",2015,30894
2443,"Grants Pass, OR",2016,32418
2827,"Grants Pass, OR",2017,33228
3211,"Grants Pass, OR",2018,33401
3595,"Grants Pass, OR",2019,33918
3979,"Grants Pass, OR",2020,33909
4363,"Grants Pass, OR",2021,33870
4747,"Grants Pass, OR",2022,33869
5131,"Grants Pass, OR",2023,33872
5515,"Grants Pass, OR",2024,33872
140,"Great Falls, MT",2010,35520
524,"Great Falls, MT",2011,35794
908,"Great Falls, MT",2012,36603
1292,"Great Falls, MT",2013,36426
1676,"Great Falls, MT",2014,36579
2060,"Great Falls, MT",2015,36722
2444,"Great Falls, MT",2016,36283
2828,"Great Falls, MT",2017,36350
3212,"Great Falls, MT",2018,36371
3596,"Great Falls, MT",2019,36616
3980,"Great Falls, MT",2020,36633
4364,"Great Falls, MT",2021,36704
4748,"Great Falls, MT",2022,36702
5132,"Great Falls, MT",2023,36724
5516,"Great Falls, MT",2024,36721
141,"Greeley, CO ",2010,120022
525,"Greeley, CO ",2011,124150
909,"Greeley, CO ",2012,127186
1293,"Greeley, CO ",2013,131770
1677,"Greeley, CO ",2014,141699
2061,"Greeley, CO ",2015,141419
2445,"Greeley, CO ",2016,146729
2829,"Greeley, CO ",2017,155720
3213,"Greeley, CO ",2018,161756
3597,"Greeley, CO ",2019,168655
3981,"Greeley, CO ",2020,174163
4365,"Greeley, CO ",2021,179692
4749,"Greeley, CO ",2022,185219
5133,"Greeley, CO ",2023,190744
5517,"Greeley, CO ",2024,196269
142,"Green Bay, WI",2010,155921
526,"Green Bay, WI",2011,157768
910,"Green Bay, WI",2012,157105
1294,"Green Bay, WI",2013,158731
1678,"Green Bay, WI",2014,161967
2062,"Green Bay, WI",2015,164657
2446,"Green Bay, WI",2016,167233
2830,"Green Bay, WI",2017,168558
3214,"Green Bay, WI",2018,168711
3598,"Green Bay, WI",2019,167575
3982,"Green Bay, WI",2020,168422
4366,"Green Bay, WI",2021,169212
4750,"Green Bay, WI",2022,169945
5134,"Green Bay, WI",2023,170625
5518,"Green Bay, WI",2024,171255
143,"Greensboro-High Point, NC",2010,323011
527,"Greensboro-High Point, NC",2011,327200
911,"Greensboro-High Point, NC",2012,332577
1295,"Greensboro-High Point, NC",2013,334411
1679,"Greensboro-High Point, NC",2014,338591
2063,"Greensboro-High Point, NC",2015,343860
2447,"Greensboro-High Point, NC",2016,348902
2831,"Greensboro-High Point, NC",2017,349046
3215,"Greensboro-High Point, NC",2018,353343
3599,"Greensboro-High Point, NC",2019,359136
3983,"Greensboro-High Point, NC",2020,363066
4367,"Greensboro-High Point, NC",2021,366983
4751,"Greensboro-High Point, NC",2022,370887
5135,"Greensboro-High Point, NC",2023,374778
5519,"Greensboro-High Point, NC",2024,378656
144,"Greenville, NC",2010,76436
528,"Greenville, NC",2011,78097
912,"Greenville, NC",2012,80184
1296,"Greenville, NC",2013,80983
1680,"Greenville, NC",2014,82212
2064,"Greenville, NC",2015,82824
2448,"Greenville, NC",2016,84127
2832,"Greenville, NC",2017,85281
3216,"Greenville, NC",2018,86668
3600,"Greenville, NC",2019,87238
3984,"Greenville, NC",2020,88007
4368,"Greenville, NC",2021,88712
4752,"Greenville, NC",2022,89360
5136,"Greenville, NC",2023,89955
5520,"Greenville, NC",2024,90500
145,"Greenville-Anderson, SC",2010,352047
529,"Greenville-Anderson, SC",2011,358707
913,"Greenville-Anderson, SC",2012,366722
1297,"Greenville-Anderson, SC",2013,377797
1681,"Greenville-Anderson, SC",2014,387702
2065,"Greenville-Anderson, SC",2015,400227
2449,"Greenville-Anderson, SC",2016,402828
2833,"Greenville-Anderson, SC",2017,409918
3217,"Greenville-Anderson, SC",2018,420413
3601,"Greenville-Anderson, SC",2019,426494
3985,"Greenville-Anderson, SC",2020,433243
4369,"Greenville-Anderson, SC",2021,439660
4753,"Greenville-Anderson, SC",2022,445772
5137,"Greenville-Anderson, SC",2023,451594
5521,"Greenville-Anderson, SC",2024,457139
146,"Gulfport-Biloxi, MS",2010,160487
530,"Gulfport-Biloxi, MS",2011,157659
914,"Gulfport-Biloxi, MS",2012,154250
1298,"Gulfport-Biloxi, MS",2013,151755
1682,"Gulfport-Biloxi, MS",2014,149869
2066,"Gulfport-Biloxi, MS",2015,155039
2450,"Gulfport-Biloxi, MS",2016,154895
2834,"Gulfport-Biloxi, MS",2017,154727
3218,"Gulfport-Biloxi, MS",2018,154086
3602,"Gulfport-Biloxi, MS",2019,156126
3986,"Gulfport-Biloxi, MS",2020,156090
4370,"Gulfport-Biloxi, MS",2021,156031
4754,"Gulfport-Biloxi, MS",2022,156010
5138,"Gulfport-Biloxi, MS",2023,156004
5522,"Gulfport-Biloxi, MS",2024,156002
147,"Hagerstown-Martinsburg, MD-WV",2010,116017
531,"Hagerstown-Martinsburg, MD-WV",2011,118591
915,"Hagerstown-Martinsburg, MD-WV",2012,120375
1299,"Hagerstown-Martinsburg, MD-WV",2013,122181
1683,"Hagerstown-Martinsburg, MD-WV",2014,122067
2067,"Hagerstown-Martinsburg, MD-WV",2015,125612
2451,"Hagerstown-Martinsburg, MD-WV",2016,125826
2835,"Hagerstown-Martinsburg, MD-WV",2017,126564
3219,"Hagerstown-Martinsburg, MD-WV",2018,129750
3603,"Hagerstown-Martinsburg, MD-WV",2019,132186
3987,"Hagerstown-Martinsburg, MD-WV",2020,133880
4371,"Hagerstown-Martinsburg, MD-WV",2021,135566
4755,"Hagerstown-Martinsburg, MD-WV",2022,137251
5139,"Hagerstown-Martinsburg, MD-WV",2023,138934
5523,"Hagerstown-Martinsburg, MD-WV",2024,140616
148,"Hammond, LA",2010,48292
532,"Hammond, LA",2011,48471
916,"Hammond, LA",2012,49239
1300,"Hammond, LA",2013,49198
1684,"Hammond, LA",2014,50332
2068,"Hammond, LA",2015,50486
2452,"Hammond, LA",2016,50833
2836,"Hammond, LA",2017,52303
3220,"Hammond, LA",2018,51497
3604,"Hammond, LA",2019,51815
3988,"Hammond, LA",2020,52024
4372,"Hammond, LA",2021,52210
4756,"Hammond, LA",2022,52373
5140,"Hammond, LA",2023,52516
5524,"Hammond, LA",2024,52640
149,"Hanford-Corcoran, CA",2010,48219
533,"Hanford-Corcoran, CA",2011,49516
917,"Hanford-Corcoran, CA",2012,49370
1301,"Hanford-Corcoran, CA",2013,49302
1685,"Hanford-Corcoran, CA",2014,50819
2069,"Hanford-Corcoran, CA",2015,50998
2453,"Hanford-Corcoran, CA",2016,50842
2837,"Hanford-Corcoran, CA",2017,52037
3221,"Hanford-Corcoran, CA",2018,53010
3605,"Hanford-Corcoran, CA",2019,53282
3989,"Hanford-Corcoran, CA",2020,53308
4373,"Hanford-Corcoran, CA",2021,53306
4757,"Hanford-Corcoran, CA",2022,53310
5141,"Hanford-Corcoran, CA",2023,53306
5525,"Hanford-Corcoran, CA",2024,53310
150,"Harrisburg-Carlisle, PA",2010,267951
534,"Harrisburg-Carlisle, PA",2011,269163
918,"Harrisburg-Carlisle, PA",2012,270837
1302,"Harrisburg-Carlisle, PA",2013,270090
1686,"Harrisburg-Carlisle, PA",2014,276393
2070,"Harrisburg-Carlisle, PA",2015,281805
2454,"Harrisburg-Carlisle, PA",2016,282746
2838,"Harrisburg-Carlisle, PA",2017,282497
3222,"Harrisburg-Carlisle, PA",2018,287522
3606,"Harrisburg-Carlisle, PA",2019,293165
3990,"Harrisburg-Carlisle, PA",2020,293206
4374,"Harrisburg-Carlisle, PA",2021,293198
4758,"Harrisburg-Carlisle, PA",2022,293207
5142,"Harrisburg-Carlisle, PA",2023,293198
5526,"Harrisburg-Carlisle, PA",2024,293207
151,"Harrisonburg, VA ",2010,59362
535,"Harrisonburg, VA ",2011,61171
919,"Harrisonburg, VA ",2012,60944
1303,"Harrisonburg, VA ",2013,61521
1687,"Harrisonburg, VA ",2014,61050
2071,"Harrisonburg, VA ",2015,60918
2455,"Harrisonburg, VA ",2016,62867
2839,"Harrisonburg, VA ",2017,63671
3223,"Harrisonburg, VA ",2018,65030
3607,"Harrisonburg, VA ",2019,66933
3991,"Harrisonburg, VA ",2020,67682
4375,"Harrisonburg, VA ",2021,68385
4759,"Harrisonburg, VA ",2022,69087
5143,"Harrisonburg, VA ",2023,69788
5527,"Harrisonburg, VA ",2024,70489
152,"Hartford-East Hartford-Middletown, CT",2010,574499
536,"Hartford-East Hartford-Middletown, CT",2011,573715
920,"Hartford-East Hartford-Middletown, CT",2012,563984
1304,"Hartford-East Hartford-Middletown, CT",2013,566683
1688,"Hartford-East Hartford-Middletown, CT",2014,584294
2072,"Hartford-East Hartford-Middletown, CT",2015,580473
2456,"Hartford-East Hartford-Middletown, CT",2016,591240
2840,"Hartford-East Hartford-Middletown, CT",2017,589650
3224,"Hartford-East Hartford-Middletown, CT",2018,602061
3608,"Hartford-East Hartford-Middletown, CT",2019,611883
3992,"Hartford-East Hartford-Middletown, CT",2020,616539
4376,"Hartford-East Hartford-Middletown, CT",2021,621249
4760,"Hartford-East Hartford-Middletown, CT",2022,625958
5144,"Hartford-East Hartford-Middletown, CT",2023,630666
5528,"Hartford-East Hartford-Middletown, CT",2024,635375
153,"Hattiesburg, MS",2010,63530
537,"Hattiesburg, MS",2011,62872
921,"Hattiesburg, MS",2012,61170
1305,"Hattiesburg, MS",2013,60145
1689,"Hattiesburg, MS",2014,61701
2073,"Hattiesburg, MS",2015,64050
2457,"Hattiesburg, MS",2016,65101
2841,"Hattiesburg, MS",2017,65833
3225,"Hattiesburg, MS",2018,66036
3609,"Hattiesburg, MS",2019,65940
3993,"Hattiesburg, MS",2020,65919
4377,"Hattiesburg, MS",2021,65921
4761,"Hattiesburg, MS",2022,65922
5145,"Hattiesburg, MS",2023,65922
5529,"Hattiesburg, MS",2024,65922
154,"Hickory-Lenoir-Morganton, NC",2010,151961
538,"Hickory-Lenoir-Morganton, NC",2011,152251
922,"Hickory-Lenoir-Morganton, NC",2012,153811
1306,"Hickory-Lenoir-Morganton, NC",2013,155475
1690,"Hickory-Lenoir-Morganton, NC",2014,156597
2074,"Hickory-Lenoir-Morganton, NC",2015,159187
2458,"Hickory-Lenoir-Morganton, NC",2016,163379
2842,"Hickory-Lenoir-Morganton, NC",2017,166024
3226,"Hickory-Lenoir-Morganton, NC",2018,167836
3610,"Hickory-Lenoir-Morganton, NC",2019,169753
3994,"Hickory-Lenoir-Morganton, NC",2020,171911
4378,"Hickory-Lenoir-Morganton, NC",2021,174062
4762,"Hickory-Lenoir-Morganton, NC",2022,176212
5146,"Hickory-Lenoir-Morganton, NC",2023,178359
5530,"Hickory-Lenoir-Morganton, NC",2024,180504
155,"Hilton Head Island-Bluffton, SC",2010,67167
539,"Hilton Head Island-Bluffton, SC",2011,68125
923,"Hilton Head Island-Bluffton, SC",2012,69469
1307,"Hilton Head Island-Bluffton, SC",2013,72975
1691,"Hilton Head Island-Bluffton, SC",2014,75888
2075,"Hilton Head Island-Bluffton, SC",2015,77990
2459,"Hilton Head Island-Bluffton, SC",2016,79678
2843,"Hilton Head Island-Bluffton, SC",2017,81373
3227,"Hilton Head Island-Bluffton, SC",2018,85222
3611,"Hilton Head Island-Bluffton, SC",2019,88103
3995,"Hilton Head Island-Bluffton, SC",2020,90547
4379,"Hilton Head Island-Bluffton, SC",2021,93011
4763,"Hilton Head Island-Bluffton, SC",2022,95472
5147,"Hilton Head Island-Bluffton, SC",2023,97932
5531,"Hilton Head Island-Bluffton, SC",2024,100390
156,"Hinesville, GA",2010,30328
540,"Hinesville, GA",2011,30752
924,"Hinesville, GA",2012,30840
1308,"Hinesville, GA",2013,29875
1692,"Hinesville, GA",2014,29811
2076,"Hinesville, GA",2015,29896
2460,"Hinesville, GA",2016,30812
2844,"Hinesville, GA",2017,31895
3228,"Hinesville, GA",2018,32696
3612,"Hinesville, GA",2019,33388
3996,"Hinesville, GA",2020,33498
4380,"Hinesville, GA",2021,33515
4764,"Hinesville, GA",2022,33518
5148,"Hinesville, GA",2023,33518
5532,"Hinesville, GA",2024,33518
157,"Homosassa Springs, FL",2010,45475
541,"Homosassa Springs, FL",2011,45195
925,"Homosassa Springs, FL",2012,45672
1309,"Homosassa Springs, FL",2013,43794
1693,"Homosassa Springs, FL",2014,43293
2077,"Homosassa Springs, FL",2015,44373
2461,"Homosassa Springs, FL",2016,44123
2845,"Homosassa Springs, FL",2017,44348
3229,"Homosassa Springs, FL",2018,44658
3613,"Homosassa Springs, FL",2019,45017
3997,"Homosassa Springs, FL",2020,45016
4381,"Homosassa Springs, FL",2021,45030
4765,"Homosassa Springs, FL",2022,45023
5149,"Homosassa Springs, FL",2023,45027
5533,"Homosassa Springs, FL",2024,45025
158,"Hot Springs, AR",2010,37384
542,"Hot Springs, AR",2011,37725
926,"Hot Springs, AR",2012,36232
1310,"Hot Springs, AR",2013,36655
1694,"Hot Springs, AR",2014,36865
2078,"Hot Springs, AR",2015,37100
2462,"Hot Springs, AR",2016,37618
2846,"Hot Springs, AR",2017,37945
3230,"Hot Springs, AR",2018,38629
3614,"Hot Springs, AR",2019,39008
3998,"Hot Springs, AR",2020,38803
4382,"Hot Springs, AR",2021,38791
4766,"Hot Springs, AR",2022,38851
5150,"Hot Springs, AR",2023,38828
5534,"Hot Springs, AR",2024,38822
159,"Houma-Thibodaux, LA",2010,88584
543,"Houma-Thibodaux, LA",2011,89391
927,"Houma-Thibodaux, LA",2012,93688
1311,"Houma-Thibodaux, LA",2013,96424
1695,"Houma-Thibodaux, LA",2014,99003
2079,"Houma-Thibodaux, LA",2015,90057
2463,"Houma-Thibodaux, LA",2016,83154
2847,"Houma-Thibodaux, LA",2017,84524
3231,"Houma-Thibodaux, LA",2018,83592
3615,"Houma-Thibodaux, LA",2019,83928
3999,"Houma-Thibodaux, LA",2020,83881
4383,"Houma-Thibodaux, LA",2021,83883
4767,"Houma-Thibodaux, LA",2022,83882
5151,"Houma-Thibodaux, LA",2023,83882
5535,"Houma-Thibodaux, LA",2024,83882
160,"Houston-The Woodlands-Sugar Land, TX",2010,2759381
544,"Houston-The Woodlands-Sugar Land, TX",2011,2857943
928,"Houston-The Woodlands-Sugar Land, TX",2012,2961475
1312,"Houston-The Woodlands-Sugar Land, TX",2013,3034380
1696,"Houston-The Woodlands-Sugar Land, TX",2014,3120017
2080,"Houston-The Woodlands-Sugar Land, TX",2015,3119444
2464,"Houston-The Woodlands-Sugar Land, TX",2016,3126120
2848,"Houston-The Woodlands-Sugar Land, TX",2017,3198971
3232,"Houston-The Woodlands-Sugar Land, TX",2018,3274879
3616,"Houston-The Woodlands-Sugar Land, TX",2019,3336616
4000,"Houston-The Woodlands-Sugar Land, TX",2020,3376428
