,MSA,year,value
293,"Roanoke, VA ",2010,0.514185535
677,"Roanoke, VA ",2011,0.516652972
1061,"Roanoke, VA ",2012,0.512276193
1445,"Roanoke, VA ",2013,0.51122875
1829,"Roanoke, VA ",2014,0.507573214
2213,"Roanoke, VA ",2015,0.4949194
2597,"Roanoke, VA ",2016,0.498069708
2981,"Roanoke, VA ",2017,0.49848237
3365,"Roanoke, VA ",2018,0.498445851
3749,"Roanoke, VA ",2019,0.50405144
4133,"Roanoke, VA ",2020,0.504051491
4517,"Roanoke, VA ",2021,0.504051491
4901,"Roanoke, VA ",2022,0.504051491
5285,"Roanoke, VA ",2023,0.504051491
5669,"Roanoke, VA ",2024,0.504051491
294,"Rochester, MN",2010,0.55040488
678,"Rochester, MN",2011,0.551169696
1062,"Rochester, MN",2012,0.558590674
1446,"Rochester, MN",2013,0.547588202
1830,"Rochester, MN",2014,0.546099624
2214,"Rochester, MN",2015,0.556945399
2598,"Rochester, MN",2016,0.556103496
2982,"Rochester, MN",2017,0.558921617
3366,"Rochester, MN",2018,0.561784054
3750,"Rochester, MN",2019,0.56444861
4134,"Rochester, MN",2020,0.562930963
4518,"Rochester, MN",2021,0.563341966
4902,"Rochester, MN",2022,0.56323066
5286,"Rochester, MN",2023,0.563260803
5670,"Rochester, MN",2024,0.56325264
295,"Rochester, NY",2010,0.498520335
679,"Rochester, NY",2011,0.498807737
1063,"Rochester, NY",2012,0.500199721
1447,"Rochester, NY",2013,0.488352981
1831,"Rochester, NY",2014,0.479050897
2215,"Rochester, NY",2015,0.486091253
2599,"Rochester, NY",2016,0.478444002
2983,"Rochester, NY",2017,0.479568306
3367,"Rochester, NY",2018,0.485363762
3751,"Rochester, NY",2019,0.485907461
4135,"Rochester, NY",2020,0.485907455
4519,"Rochester, NY",2021,0.485907455
4903,"Rochester, NY",2022,0.485907455
5287,"Rochester, NY",2023,0.485907455
5671,"Rochester, NY",2024,0.485907455
296,"Rockford, IL",2010,0.504627933
680,"Rockford, IL",2011,0.499239446
1064,"Rockford, IL",2012,0.499642877
1448,"Rockford, IL",2013,0.488140137
1832,"Rockford, IL",2014,0.481795163
2216,"Rockford, IL",2015,0.496937431
2600,"Rockford, IL",2016,0.489817009
2984,"Rockford, IL",2017,0.490056003
3368,"Rockford, IL",2018,0.499715226
3752,"Rockford, IL",2019,0.488021992
4136,"Rockford, IL",2020,0.493020665
4520,"Rockford, IL",2021,0.491271202
4904,"Rockford, IL",2022,0.491883489
5288,"Rockford, IL",2023,0.491669197
5672,"Rockford, IL",2024,0.491744196
297,"Rocky Mount, NC",2010,0.484222959
681,"Rocky Mount, NC",2011,0.473812504
1065,"Rocky Mount, NC",2012,0.469110843
1449,"Rocky Mount, NC",2013,0.458646717
1833,"Rocky Mount, NC",2014,0.451276616
2217,"Rocky Mount, NC",2015,0.451877258
2601,"Rocky Mount, NC",2016,0.4503654
2985,"Rocky Mount, NC",2017,0.443951627
3369,"Rocky Mount, NC",2018,0.44775394
3753,"Rocky Mount, NC",2019,0.447286822
4137,"Rocky Mount, NC",2020,0.447057552
4521,"Rocky Mount, NC",2021,0.4468587
4905,"Rocky Mount, NC",2022,0.446686233
5289,"Rocky Mount, NC",2023,0.44653665
5673,"Rocky Mount, NC",2024,0.446406915
298,"Rome, GA",2010,0.473675478
682,"Rome, GA",2011,0.468921912
1066,"Rome, GA",2012,0.462851782
1450,"Rome, GA",2013,0.455162703
1834,"Rome, GA",2014,0.446029958
2218,"Rome, GA",2015,0.448911484
2602,"Rome, GA",2016,0.448685598
2986,"Rome, GA",2017,0.450030769
3370,"Rome, GA",2018,0.452809195
3754,"Rome, GA",2019,0.453755406
4138,"Rome, GA",2020,0.454239525
4522,"Rome, GA",2021,0.454493307
4906,"Rome, GA",2022,0.454626343
5290,"Rome, GA",2023,0.454696083
5674,"Rome, GA",2024,0.454732641
299,"Sacramento-Roseville-Folsom, CA",2010,0.484230918
683,"Sacramento-Roseville-Folsom, CA",2011,0.481728049
1067,"Sacramento-Roseville-Folsom, CA",2012,0.476941613
1451,"Sacramento-Roseville-Folsom, CA",2013,0.468782798
1835,"Sacramento-Roseville-Folsom, CA",2014,0.465652788
2219,"Sacramento-Roseville-Folsom, CA",2015,0.46710008
2603,"Sacramento-Roseville-Folsom, CA",2016,0.464734743
2987,"Sacramento-Roseville-Folsom, CA",2017,0.463619582
3371,"Sacramento-Roseville-Folsom, CA",2018,0.467573892
3755,"Sacramento-Roseville-Folsom, CA",2019,0.467319025
4139,"Sacramento-Roseville-Folsom, CA",2020,0.465200263
4523,"Sacramento-Roseville-Folsom, CA",2021,0.464810639
4907,"Sacramento-Roseville-Folsom, CA",2022,0.46473899
5291,"Sacramento-Roseville-Folsom, CA",2023,0.464725815
5675,"Sacramento-Roseville-Folsom, CA",2024,0.464723392
304,"Saginaw, MI",2010,0.45140647
688,"Saginaw, MI",2011,0.456849959
1072,"Saginaw, MI",2012,0.450830044
1456,"Saginaw, MI",2013,0.453362399
1840,"Saginaw, MI",2014,0.457223634
2224,"Saginaw, MI",2015,0.462517783
2608,"Saginaw, MI",2016,0.45826905
2992,"Saginaw, MI",2017,0.454140078
3376,"Saginaw, MI",2018,0.457542547
3760,"Saginaw, MI",2019,0.454930487
4144,"Saginaw, MI",2020,0.455296842
4528,"Saginaw, MI",2021,0.455418246
4912,"Saginaw, MI",2022,0.455458477
5296,"Saginaw, MI",2023,0.455471809
5680,"Saginaw, MI",2024,0.455476227
305,"Salem, OR",2010,0.482168903
689,"Salem, OR",2011,0.474917381
1073,"Salem, OR",2012,0.453935608
1457,"Salem, OR",2013,0.452156326
1841,"Salem, OR",2014,0.457059578
2225,"Salem, OR",2015,0.465509213
2609,"Salem, OR",2016,0.466702494
2993,"Salem, OR",2017,0.465210894
3377,"Salem, OR",2018,0.462621165
3761,"Salem, OR",2019,0.460215763
4145,"Salem, OR",2020,0.459138875
4529,"Salem, OR",2021,0.458695814
4913,"Salem, OR",2022,0.458513527
5297,"Salem, OR",2023,0.458438529
5681,"Salem, OR",2024,0.458407673
306,"Salinas, CA",2010,0.49008221
690,"Salinas, CA",2011,0.491632894
1074,"Salinas, CA",2012,0.486833432
1458,"Salinas, CA",2013,0.473905116
1842,"Salinas, CA",2014,0.476433864
2226,"Salinas, CA",2015,0.475187666
2610,"Salinas, CA",2016,0.476321168
2994,"Salinas, CA",2017,0.477794603
3378,"Salinas, CA",2018,0.486254177
3762,"Salinas, CA",2019,0.485984689
4146,"Salinas, CA",2020,0.485424971
4530,"Salinas, CA",2021,0.485055495
4914,"Salinas, CA",2022,0.484811598
5298,"Salinas, CA",2023,0.484650599
5682,"Salinas, CA",2024,0.484544321
307,"Salisbury, MD-DE",2010,0.460900003
691,"Salisbury, MD-DE",2011,0.455864155
1075,"Salisbury, MD-DE",2012,0.453666688
1459,"Salisbury, MD-DE",2013,0.448137776
1843,"Salisbury, MD-DE",2014,0.449939038
2227,"Salisbury, MD-DE",2015,0.454778083
2611,"Salisbury, MD-DE",2016,0.455673279
2995,"Salisbury, MD-DE",2017,0.459420272
3379,"Salisbury, MD-DE",2018,0.459893805
3763,"Salisbury, MD-DE",2019,0.46074578
4147,"Salisbury, MD-DE",2020,0.461154138
4531,"Salisbury, MD-DE",2021,0.460942556
4915,"Salisbury, MD-DE",2022,0.461052182
5299,"Salisbury, MD-DE",2023,0.460995382
5683,"Salisbury, MD-DE",2024,0.461024812
308,"Salt Lake City, UT",2010,0.527360148
692,"Salt Lake City, UT",2011,0.51876039
1076,"Salt Lake City, UT",2012,0.526188256
1460,"Salt Lake City, UT",2013,0.52973312
1844,"Salt Lake City, UT",2014,0.52709938
2228,"Salt Lake City, UT",2015,0.533532147
2612,"Salt Lake City, UT",2016,0.540253781
2996,"Salt Lake City, UT",2017,0.540177129
3380,"Salt Lake City, UT",2018,0.540135606
3764,"Salt Lake City, UT",2019,0.5513176
4148,"Salt Lake City, UT",2020,0.549944863
4532,"Salt Lake City, UT",2021,0.550029085
4916,"Salt Lake City, UT",2022,0.550023918
5300,"Salt Lake City, UT",2023,0.550024235
5684,"Salt Lake City, UT",2024,0.550024215
309,"San Angelo, TX",2010,0.473990937
693,"San Angelo, TX",2011,0.475823706
1077,"San Angelo, TX",2012,0.472805438
1461,"San Angelo, TX",2013,0.4656864
1845,"San Angelo, TX",2014,0.463898417
2229,"San Angelo, TX",2015,0.457546308
2613,"San Angelo, TX",2016,0.449280292
2997,"San Angelo, TX",2017,0.457267478
3381,"San Angelo, TX",2018,0.456411275
3765,"San Angelo, TX",2019,0.452260565
4149,"San Angelo, TX",2020,0.452260534
4533,"San Angelo, TX",2021,0.452260534
4917,"San Angelo, TX",2022,0.452260534
5301,"San Angelo, TX",2023,0.452260534
5685,"San Angelo, TX",2024,0.452260534
310,"San Antonio-New Braunfels, TX",2010,0.475181943
694,"San Antonio-New Braunfels, TX",2011,0.47526554
1078,"San Antonio-New Braunfels, TX",2012,0.474107737
1462,"San Antonio-New Braunfels, TX",2013,0.471228534
1846,"San Antonio-New Braunfels, TX",2014,0.467167677
2230,"San Antonio-New Braunfels, TX",2015,0.46967761
2614,"San Antonio-New Braunfels, TX",2016,0.475139679
2998,"San Antonio-New Braunfels, TX",2017,0.474409222
3382,"San Antonio-New Braunfels, TX",2018,0.475618527
3766,"San Antonio-New Braunfels, TX",2019,0.477689968
4150,"San Antonio-New Braunfels, TX",2020,0.477546224
4534,"San Antonio-New Braunfels, TX",2021,0.477609953
4918,"San Antonio-New Braunfels, TX",2022,0.477581698
5302,"San Antonio-New Braunfels, TX",2023,0.477594225
5686,"San Antonio-New Braunfels, TX",2024,0.477588671
311,"San Diego-Chula Vista-Carlsbad, CA",2010,0.488779046
695,"San Diego-Chula Vista-Carlsbad, CA",2011,0.48922336
1079,"San Diego-Chula Vista-Carlsbad, CA",2012,0.487931173
1463,"San Diego-Chula Vista-Carlsbad, CA",2013,0.478965146
1847,"San Diego-Chula Vista-Carlsbad, CA",2014,0.475718225
2231,"San Diego-Chula Vista-Carlsbad, CA",2015,0.473690355
2615,"San Diego-Chula Vista-Carlsbad, CA",2016,0.473388042
2999,"San Diego-Chula Vista-Carlsbad, CA",2017,0.473134257
3383,"San Diego-Chula Vista-Carlsbad, CA",2018,0.475848273
3767,"San Diego-Chula Vista-Carlsbad, CA",2019,0.47841256
4151,"San Diego-Chula Vista-Carlsbad, CA",2020,0.479525879
4535,"San Diego-Chula Vista-Carlsbad, CA",2021,0.480082337
4919,"San Diego-Chula Vista-Carlsbad, CA",2022,0.480360465
5303,"San Diego-Chula Vista-Carlsbad, CA",2023,0.480499479
5687,"San Diego-Chula Vista-Carlsbad, CA",2024,0.480568961
312,"San Francisco-Oakland-Berkeley, CA",2010,0.533689072
696,"San Francisco-Oakland-Berkeley, CA",2011,0.539423872
1080,"San Francisco-Oakland-Berkeley, CA",2012,0.542358129
1464,"San Francisco-Oakland-Berkeley, CA",2013,0.533341623
1848,"San Francisco-Oakland-Berkeley, CA",2014,0.536361219
2232,"San Francisco-Oakland-Berkeley, CA",2015,0.536522327
2616,"San Francisco-Oakland-Berkeley, CA",2016,0.538822592
3000,"San Francisco-Oakland-Berkeley, CA",2017,0.539780932
3384,"San Francisco-Oakland-Berkeley, CA",2018,0.545353525
3768,"San Francisco-Oakland-Berkeley, CA",2019,0.549872638
4152,"San Francisco-Oakland-Berkeley, CA",2020,0.549872628
4536,"San Francisco-Oakland-Berkeley, CA",2021,0.549872628
4920,"San Francisco-Oakland-Berkeley, CA",2022,0.549872628
5304,"San Francisco-Oakland-Berkeley, CA",2023,0.549872628
5688,"San Francisco-Oakland-Berkeley, CA",2024,0.549872628
313,"San Jose-Sunnyvale-Santa Clara, CA",2010,0.520370274
697,"San Jose-Sunnyvale-Santa Clara, CA",2011,0.524885294
1081,"San Jose-Sunnyvale-Santa Clara, CA",2012,0.525744648
1465,"San Jose-Sunnyvale-Santa Clara, CA",2013,0.521566136
1849,"San Jose-Sunnyvale-Santa Clara, CA",2014,0.526486758
2233,"San Jose-Sunnyvale-Santa Clara, CA",2015,0.530087349
2617,"San Jose-Sunnyvale-Santa Clara, CA",2016,0.532013848
3001,"San Jose-Sunnyvale-Santa Clara, CA",2017,0.534974612
3385,"San Jose-Sunnyvale-Santa Clara, CA",2018,0.541316499
3769,"San Jose-Sunnyvale-Santa Clara, CA",2019,0.547649021
4153,"San Jose-Sunnyvale-Santa Clara, CA",2020,0.551541334
4537,"San Jose-Sunnyvale-Santa Clara, CA",2021,0.554909823
4921,"San Jose-Sunnyvale-Santa Clara, CA",2022,0.557824943
5305,"San Jose-Sunnyvale-Santa Clara, CA",2023,0.560347713
5689,"San Jose-Sunnyvale-Santa Clara, CA",2024,0.562530939
314,"San Luis Obispo-Paso Robles, CA",2010,0.491156478
698,"San Luis Obispo-Paso Robles, CA",2011,0.486268621
1082,"San Luis Obispo-Paso Robles, CA",2012,0.498515465
1466,"San Luis Obispo-Paso Robles, CA",2013,0.492654953
1850,"San Luis Obispo-Paso Robles, CA",2014,0.49760088
2234,"San Luis Obispo-Paso Robles, CA",2015,0.487398108
2618,"San Luis Obispo-Paso Robles, CA",2016,0.485988439
3002,"San Luis Obispo-Paso Robles, CA",2017,0.485809665
3386,"San Luis Obispo-Paso Robles, CA",2018,0.489994847
3770,"San Luis Obispo-Paso Robles, CA",2019,0.492213301
4154,"San Luis Obispo-Paso Robles, CA",2020,0.490512295
4538,"San Luis Obispo-Paso Robles, CA",2021,0.490959949
4922,"San Luis Obispo-Paso Robles, CA",2022,0.49084214
5306,"San Luis Obispo-Paso Robles, CA",2023,0.490873144
5690,"San Luis Obispo-Paso Robles, CA",2024,0.490864985
315,"Santa Cruz-Watsonville, CA",2010,0.534157714
699,"Santa Cruz-Watsonville, CA",2011,0.520531757
1083,"Santa Cruz-Watsonville, CA",2012,0.529871593
1467,"Santa Cruz-Watsonville, CA",2013,0.511476251
1851,"Santa Cruz-Watsonville, CA",2014,0.514548052
2235,"Santa Cruz-Watsonville, CA",2015,0.511884696
2619,"Santa Cruz-Watsonville, CA",2016,0.511840552
3003,"Santa Cruz-Watsonville, CA",2017,0.504176733
3387,"Santa Cruz-Watsonville, CA",2018,0.505826374
3771,"Santa Cruz-Watsonville, CA",2019,0.508939911
4155,"Santa Cruz-Watsonville, CA",2020,0.508519836
4539,"Santa Cruz-Watsonville, CA",2021,0.508890074
4923,"Santa Cruz-Watsonville, CA",2022,0.508563754
5307,"Santa Cruz-Watsonville, CA",2023,0.508851366
5691,"Santa Cruz-Watsonville, CA",2024,0.50859787
316,"Santa Fe, NM",2010,0.517865792
700,"Santa Fe, NM",2011,0.513188478
1084,"Santa Fe, NM",2012,0.509896266
1468,"Santa Fe, NM",2013,0.500471298
1852,"Santa Fe, NM",2014,0.499431595
2236,"Santa Fe, NM",2015,0.49834569
2620,"Santa Fe, NM",2016,0.498137915
3004,"Santa Fe, NM",2017,0.492290506
3388,"Santa Fe, NM",2018,0.500330527
3772,"Santa Fe, NM",2019,0.506963381
4156,"Santa Fe, NM",2020,0.507307169
4540,"Santa Fe, NM",2021,0.507224867
4924,"Santa Fe, NM",2022,0.50724457
5308,"Santa Fe, NM",2023,0.507239853
5692,"Santa Fe, NM",2024,0.507240982
317,"Santa Maria-Santa Barbara, CA",2010,0.493056849
701,"Santa Maria-Santa Barbara, CA",2011,0.494675087
1085,"Santa Maria-Santa Barbara, CA",2012,0.500650455
1469,"Santa Maria-Santa Barbara, CA",2013,0.491655565
1853,"Santa Maria-Santa Barbara, CA",2014,0.490471364
2237,"Santa Maria-Santa Barbara, CA",2015,0.482885564
2621,"Santa Maria-Santa Barbara, CA",2016,0.475557006
3005,"Santa Maria-Santa Barbara, CA",2017,0.472993366
3389,"Santa Maria-Santa Barbara, CA",2018,0.478132711
3773,"Santa Maria-Santa Barbara, CA",2019,0.481470283
4157,"Santa Maria-Santa Barbara, CA",2020,0.482155036
4541,"Santa Maria-Santa Barbara, CA",2021,0.482337763
4925,"Santa Maria-Santa Barbara, CA",2022,0.482386523
5309,"Santa Maria-Santa Barbara, CA",2023,0.482399535
5693,"Santa Maria-Santa Barbara, CA",2024,0.482403007
318,"Santa Rosa-Petaluma, CA",2010,0.501905086
702,"Santa Rosa-Petaluma, CA",2011,0.499882032
1086,"Santa Rosa-Petaluma, CA",2012,0.503945975
1470,"Santa Rosa-Petaluma, CA",2013,0.508139485
1854,"Santa Rosa-Petaluma, CA",2014,0.509874438
2238,"Santa Rosa-Petaluma, CA",2015,0.512008274
2622,"Santa Rosa-Petaluma, CA",2016,0.513408696
3006,"Santa Rosa-Petaluma, CA",2017,0.5144795
3390,"Santa Rosa-Petaluma, CA",2018,0.520350231
3774,"Santa Rosa-Petaluma, CA",2019,0.525328926
4158,"Santa Rosa-Petaluma, CA",2020,0.529635442
4542,"Santa Rosa-Petaluma, CA",2021,0.533423223
4926,"Santa Rosa-Petaluma, CA",2022,0.536754753
5310,"Santa Rosa-Petaluma, CA",2023,0.539684987
5694,"Santa Rosa-Petaluma, CA",2024,0.542262265
319,"Savannah, GA",2010,0.485133662
703,"Savannah, GA",2011,0.482819715
1087,"Savannah, GA",2012,0.477496579
1471,"Savannah, GA",2013,0.468199385
1855,"Savannah, GA",2014,0.464518214
2239,"Savannah, GA",2015,0.465895767
2623,"Savannah, GA",2016,0.476034378
3007,"Savannah, GA",2017,0.481909657
3391,"Savannah, GA",2018,0.481447055
3775,"Savannah, GA",2019,0.477159193
4159,"Savannah, GA",2020,0.474064328
4543,"Savannah, GA",2021,0.472829512
4927,"Savannah, GA",2022,0.472336835
5311,"Savannah, GA",2023,0.472140262
5695,"Savannah, GA",2024,0.472061832
320,"Scranton-Wilkes-Barre, PA",2010,0.498112605
704,"Scranton-Wilkes-Barre, PA",2011,0.501610854
1088,"Scranton-Wilkes-Barre, PA",2012,0.504413664
1472,"Scranton-Wilkes-Barre, PA",2013,0.499420298
1856,"Scranton-Wilkes-Barre, PA",2014,0.498823521
2240,"Scranton-Wilkes-Barre, PA",2015,0.503820818
2624,"Scranton-Wilkes-Barre, PA",2016,0.500039588
3008,"Scranton-Wilkes-Barre, PA",2017,0.497294184
3392,"Scranton-Wilkes-Barre, PA",2018,0.496368074
3776,"Scranton-Wilkes-Barre, PA",2019,0.50232449
4160,"Scranton-Wilkes-Barre, PA",2020,0.499857483
4544,"Scranton-Wilkes-Barre, PA",2021,0.499976382
4928,"Scranton-Wilkes-Barre, PA",2022,0.499970652
5312,"Scranton-Wilkes-Barre, PA",2023,0.499970928
5696,"Scranton-Wilkes-Barre, PA",2024,0.499970915
321,"Seattle-Tacoma-Bellevue, WA",2010,0.544705053
705,"Seattle-Tacoma-Bellevue, WA",2011,0.538290717
1089,"Seattle-Tacoma-Bellevue, WA",2012,0.532442553
1473,"Seattle-Tacoma-Bellevue, WA",2013,0.530812793
1857,"Seattle-Tacoma-Bellevue, WA",2014,0.5316876
2241,"Seattle-Tacoma-Bellevue, WA",2015,0.532670937
2625,"Seattle-Tacoma-Bellevue, WA",2016,0.534817123
3009,"Seattle-Tacoma-Bellevue, WA",2017,0.536712289
3393,"Seattle-Tacoma-Bellevue, WA",2018,0.54171335
3777,"Seattle-Tacoma-Bellevue, WA",2019,0.547758267
4161,"Seattle-Tacoma-Bellevue, WA",2020,0.551511534
4545,"Seattle-Tacoma-Bellevue, WA",2021,0.55396568
4929,"Seattle-Tacoma-Bellevue, WA",2022,0.55557037
5313,"Seattle-Tacoma-Bellevue, WA",2023,0.556619628
5697,"Seattle-Tacoma-Bellevue, WA",2024,0.557305705
322,"Sebastian-Vero Beach, FL",2010,0.450560498
706,"Sebastian-Vero Beach, FL",2011,0.449947161
1090,"Sebastian-Vero Beach, FL",2012,0.442661579
1474,"Sebastian-Vero Beach, FL",2013,0.433933542
1858,"Sebastian-Vero Beach, FL",2014,0.425248364
2242,"Sebastian-Vero Beach, FL",2015,0.418221034
2626,"Sebastian-Vero Beach, FL",2016,0.41578735
3010,"Sebastian-Vero Beach, FL",2017,0.418805635
3394,"Sebastian-Vero Beach, FL",2018,0.417591786
3778,"Sebastian-Vero Beach, FL",2019,0.413636563
4162,"Sebastian-Vero Beach, FL",2020,0.410856503
4546,"Sebastian-Vero Beach, FL",2021,0.409242629
4930,"Sebastian-Vero Beach, FL",2022,0.408305752
5314,"Sebastian-Vero Beach, FL",2023,0.407761882
5698,"Sebastian-Vero Beach, FL",2024,0.407446157
323,"Sebring-Avon Park, FL",2010,0.382602524
707,"Sebring-Avon Park, FL",2011,0.394345888
1091,"Sebring-Avon Park, FL",2012,0.384577793
1475,"Sebring-Avon Park, FL",2013,0.370637356
1859,"Sebring-Avon Park, FL",2014,0.358486164
2243,"Sebring-Avon Park, FL",2015,0.354923754
2627,"Sebring-Avon Park, FL",2016,0.354955361
3011,"Sebring-Avon Park, FL",2017,0.356151061
3395,"Sebring-Avon Park, FL",2018,0.346249512
3779,"Sebring-Avon Park, FL",2019,0.344922379
4163,"Sebring-Avon Park, FL",2020,0.343596101
4547,"Sebring-Avon Park, FL",2021,0.342710007
4931,"Sebring-Avon Park, FL",2022,0.342118003
5315,"Sebring-Avon Park, FL",2023,0.341722482
5699,"Sebring-Avon Park, FL",2024,0.341458232
324,"Sheboygan, WI",2010,0.528678024
708,"Sheboygan, WI",2011,0.520015971
1092,"Sheboygan, WI",2012,0.520140807
1476,"Sheboygan, WI",2013,0.52388467
1860,"Sheboygan, WI",2014,0.523803726
2244,"Sheboygan, WI",2015,0.541277475
2628,"Sheboygan, WI",2016,0.533000087
3012,"Sheboygan, WI",2017,0.536350129
3396,"Sheboygan, WI",2018,0.533050428
3780,"Sheboygan, WI",2019,0.526235478
4164,"Sheboygan, WI",2020,0.527560361
4548,"Sheboygan, WI",2021,0.526610075
4932,"Sheboygan, WI",2022,0.527291677
5316,"Sheboygan, WI",2023,0.526802791
5700,"Sheboygan, WI",2024,0.52715345
325,"Sherman-Denison, TX",2010,0.493406811
709,"Sherman-Denison, TX",2011,0.496137692
1093,"Sherman-Denison, TX",2012,0.49755445
1477,"Sherman-Denison, TX",2013,0.494859515
1861,"Sherman-Denison, TX",2014,0.481945647
2245,"Sherman-Denison, TX",2015,0.479646257
2629,"Sherman-Denison, TX",2016,0.479986905
3013,"Sherman-Denison, TX",2017,0.472886422
3397,"Sherman-Denison, TX",2018,0.476189764
3781,"Sherman-Denison, TX",2019,0.471456259
4165,"Sherman-Denison, TX",2020,0.471456193
4549,"Sherman-Denison, TX",2021,0.471456193
4933,"Sherman-Denison, TX",2022,0.471456193
5317,"Sherman-Denison, TX",2023,0.471456193
5701,"Sherman-Denison, TX",2024,0.471456193
326,"Shreveport-Bossier City, LA",2010,0.500816383
710,"Shreveport-Bossier City, LA",2011,0.488204417
1094,"Shreveport-Bossier City, LA",2012,0.479281358
1478,"Shreveport-Bossier City, LA",2013,0.470936916
1862,"Shreveport-Bossier City, LA",2014,0.486987497
2246,"Shreveport-Bossier City, LA",2015,0.473425743
2630,"Shreveport-Bossier City, LA",2016,0.466238086
3014,"Shreveport-Bossier City, LA",2017,0.467017026
3398,"Shreveport-Bossier City, LA",2018,0.466438113
3782,"Shreveport-Bossier City, LA",2019,0.470894793
4166,"Shreveport-Bossier City, LA",2020,0.470954938
4550,"Shreveport-Bossier City, LA",2021,0.470996807
4934,"Shreveport-Bossier City, LA",2022,0.471025952
5318,"Shreveport-Bossier City, LA",2023,0.471046241
5702,"Shreveport-Bossier City, LA",2024,0.471060364
327,"Sierra Vista-Douglas, AZ",2010,0.424845625
711,"Sierra Vista-Douglas, AZ",2011,0.409024997
1095,"Sierra Vista-Douglas, AZ",2012,0.399062242
1479,"Sierra Vista-Douglas, AZ",2013,0.389402522
1863,"Sierra Vista-Douglas, AZ",2014,0.398966335
2247,"Sierra Vista-Douglas, AZ",2015,0.389366884
2631,"Sierra Vista-Douglas, AZ",2016,0.395032064
3015,"Sierra Vista-Douglas, AZ",2017,0.390488852
3399,"Sierra Vista-Douglas, AZ",2018,0.395345342
3783,"Sierra Vista-Douglas, AZ",2019,0.408093899
4167,"Sierra Vista-Douglas, AZ",2020,0.410571771
4551,"Sierra Vista-Douglas, AZ",2021,0.412199798
4935,"Sierra Vista-Douglas, AZ",2022,0.413269447
5319,"Sierra Vista-Douglas, AZ",2023,0.41397223
5703,"Sierra Vista-Douglas, AZ",2024,0.414433974
328,"Sioux City, IA-NE-SD",2010,0.640857256
712,"Sioux City, IA-NE-SD",2011,0.626901388
1096,"Sioux City, IA-NE-SD",2012,0.633023246
1480,"Sioux City, IA-NE-SD",2013,0.643149078
1864,"Sioux City, IA-NE-SD",2014,0.641339926
2248,"Sioux City, IA-NE-SD",2015,0.65195219
2632,"Sioux City, IA-NE-SD",2016,0.627944162
3016,"Sioux City, IA-NE-SD",2017,0.631970104
3400,"Sioux City, IA-NE-SD",2018,0.644098562
3784,"Sioux City, IA-NE-SD",2019,0.649829649
4168,"Sioux City, IA-NE-SD",2020,0.640589658
4552,"Sioux City, IA-NE-SD",2021,0.639533662
4936,"Sioux City, IA-NE-SD",2022,0.639412977
5320,"Sioux City, IA-NE-SD",2023,0.639399185
5704,"Sioux City, IA-NE-SD",2024,0.639397608
329,"Sioux Falls, SD",2010,0.587793923
713,"Sioux Falls, SD",2011,0.580465216
1097,"Sioux Falls, SD",2012,0.583098485
1481,"Sioux Falls, SD",2013,0.578371358
1865,"Sioux Falls, SD",2014,0.583887573
2249,"Sioux Falls, SD",2015,0.587763787
2633,"Sioux Falls, SD",2016,0.586660749
3017,"Sioux Falls, SD",2017,0.580960693
3401,"Sioux Falls, SD",2018,0.580846063
3785,"Sioux Falls, SD",2019,0.579595276
4169,"Sioux Falls, SD",2020,0.579666768
4553,"Sioux Falls, SD",2021,0.579701072
4937,"Sioux Falls, SD",2022,0.579717531
5321,"Sioux Falls, SD",2023,0.579725429
5705,"Sioux Falls, SD",2024,0.579729219
330,"South Bend-Mishawaka, IN-MI",2010,0.482130991
714,"South Bend-Mishawaka, IN-MI",2011,0.484618231
1098,"South Bend-Mishawaka, IN-MI",2012,0.476902003
1482,"South Bend-Mishawaka, IN-MI",2013,0.4730463
1866,"South Bend-Mishawaka, IN-MI",2014,0.478225478
2250,"South Bend-Mishawaka, IN-MI",2015,0.48844709
2634,"South Bend-Mishawaka, IN-MI",2016,0.492869242
3018,"South Bend-Mishawaka, IN-MI",2017,0.492632286
3402,"South Bend-Mishawaka, IN-MI",2018,0.499691661
3786,"South Bend-Mishawaka, IN-MI",2019,0.493231112
4170,"South Bend-Mishawaka, IN-MI",2020,0.491866241
4554,"South Bend-Mishawaka, IN-MI",2021,0.49188507
4938,"South Bend-Mishawaka, IN-MI",2022,0.49188481
5322,"South Bend-Mishawaka, IN-MI",2023,0.491884814
5706,"South Bend-Mishawaka, IN-MI",2024,0.491884813
331,"Spartanburg, SC",2010,0.508349986
715,"Spartanburg, SC",2011,0.507179258
1099,"Spartanburg, SC",2012,0.5088904
1483,"Spartanburg, SC",2013,0.504255993
1867,"Spartanburg, SC",2014,0.508988637
2251,"Spartanburg, SC",2015,0.513842149
2635,"Spartanburg, SC",2016,0.516400935
3019,"Spartanburg, SC",2017,0.519169329
3403,"Spartanburg, SC",2018,0.523243044
3787,"Spartanburg, SC",2019,0.51648764
4171,"Spartanburg, SC",2020,0.51633907
4555,"Spartanburg, SC",2021,0.516269173
4939,"Spartanburg, SC",2022,0.516236289
5323,"Spartanburg, SC",2023,0.516220819
5707,"Spartanburg, SC",2024,0.51621354
332,"Spokane-Spokane Valley, WA",2010,0.50636307
716,"Spokane-Spokane Valley, WA",2011,0.496565027
1100,"Spokane-Spokane Valley, WA",2012,0.492378548
1484,"Spokane-Spokane Valley, WA",2013,0.481243398
