,MSA,year,value
3674,"Fort Wayne, IN",2019,413263
4058,"Fort Wayne, IN",2020,415870
4442,"Fort Wayne, IN",2021,418466
4826,"Fort Wayne, IN",2022,421061
5210,"Fort Wayne, IN",2023,423655
5594,"Fort Wayne, IN",2024,426250
196,"Fresno, CA",2010,932039
580,"Fresno, CA",2011,939406
964,"Fresno, CA",2012,945045
1348,"Fresno, CA",2013,951514
1732,"Fresno, CA",2014,960567
2116,"Fresno, CA",2015,969488
2500,"Fresno, CA",2016,976830
2884,"Fresno, CA",2017,985238
3268,"Fresno, CA",2018,991950
3652,"Fresno, CA",2019,999101
4036,"Fresno, CA",2020,1006456
4420,"Fresno, CA",2021,1013793
4804,"Fresno, CA",2022,1021111
5188,"Fresno, CA",2023,1028411
5572,"Fresno, CA",2024,1035692
219,"Gadsden, AL",2010,104459
603,"Gadsden, AL",2011,104369
987,"Gadsden, AL",2012,104278
1371,"Gadsden, AL",2013,103884
1755,"Gadsden, AL",2014,103399
2139,"Gadsden, AL",2015,102998
2523,"Gadsden, AL",2016,102855
2907,"Gadsden, AL",2017,103007
3291,"Gadsden, AL",2018,102611
3675,"Gadsden, AL",2019,102268
4059,"Gadsden, AL",2020,102182
4443,"Gadsden, AL",2021,102124
4827,"Gadsden, AL",2022,102076
5211,"Gadsden, AL",2023,102035
5595,"Gadsden, AL",2024,102000
116,"Gainesville, FL",2010,305334
500,"Gainesville, FL",2011,306979
884,"Gainesville, FL",2012,308240
1268,"Gainesville, FL",2013,308865
1652,"Gainesville, FL",2014,311743
2036,"Gainesville, FL",2015,316031
2420,"Gainesville, FL",2016,321418
2804,"Gainesville, FL",2017,324485
3188,"Gainesville, FL",2018,327933
3572,"Gainesville, FL",2019,329128
3956,"Gainesville, FL",2020,331882
4340,"Gainesville, FL",2021,334625
4724,"Gainesville, FL",2022,337368
5108,"Gainesville, FL",2023,340108
5492,"Gainesville, FL",2024,342847
372,"Gainesville, GA",2010,180033
756,"Gainesville, GA",2011,182269
1140,"Gainesville, GA",2012,184102
1524,"Gainesville, GA",2013,186431
1908,"Gainesville, GA",2014,189142
2292,"Gainesville, GA",2015,192245
2676,"Gainesville, GA",2016,196159
3060,"Gainesville, GA",2017,198953
3444,"Gainesville, GA",2018,201538
3828,"Gainesville, GA",2019,204441
4212,"Gainesville, GA",2020,207194
4596,"Gainesville, GA",2021,209947
4980,"Gainesville, GA",2022,212699
5364,"Gainesville, GA",2023,215449
5748,"Gainesville, GA",2024,218198
245,"Gettysburg, PA",2010,101479
629,"Gettysburg, PA",2011,101474
1013,"Gettysburg, PA",2012,101254
1397,"Gettysburg, PA",2013,101137
1781,"Gettysburg, PA",2014,101353
2165,"Gettysburg, PA",2015,101808
2549,"Gettysburg, PA",2016,101911
2933,"Gettysburg, PA",2017,102562
3317,"Gettysburg, PA",2018,103062
3701,"Gettysburg, PA",2019,103009
4085,"Gettysburg, PA",2020,102997
4469,"Gettysburg, PA",2021,102996
4853,"Gettysburg, PA",2022,102996
5237,"Gettysburg, PA",2023,102996
5621,"Gettysburg, PA",2024,102996
117,"Glens Falls, NY",2010,129021
501,"Glens Falls, NY",2011,128827
885,"Glens Falls, NY",2012,128420
1269,"Glens Falls, NY",2013,127848
1653,"Glens Falls, NY",2014,127341
2037,"Glens Falls, NY",2015,126666
2421,"Glens Falls, NY",2016,126233
2805,"Glens Falls, NY",2017,125924
3189,"Glens Falls, NY",2018,125489
3573,"Glens Falls, NY",2019,125148
3957,"Glens Falls, NY",2020,125022
4341,"Glens Falls, NY",2021,124927
4725,"Glens Falls, NY",2022,124848
5109,"Glens Falls, NY",2023,124782
5493,"Glens Falls, NY",2024,124726
343,"Goldsboro, NC",2010,122886
727,"Goldsboro, NC",2011,124038
1111,"Goldsboro, NC",2012,124559
1495,"Goldsboro, NC",2013,124587
1879,"Goldsboro, NC",2014,124586
2263,"Goldsboro, NC",2015,124342
2647,"Goldsboro, NC",2016,124269
3031,"Goldsboro, NC",2017,123034
3415,"Goldsboro, NC",2018,123237
3799,"Goldsboro, NC",2019,123131
4183,"Goldsboro, NC",2020,123130
4567,"Goldsboro, NC",2021,123128
4951,"Goldsboro, NC",2022,123128
5335,"Goldsboro, NC",2023,123128
5719,"Goldsboro, NC",2024,123128
7,"Grand Forks, ND-MN",2010,98633
391,"Grand Forks, ND-MN",2011,98194
775,"Grand Forks, ND-MN",2012,99093
1159,"Grand Forks, ND-MN",2013,100741
1543,"Grand Forks, ND-MN",2014,101260
1927,"Grand Forks, ND-MN",2015,101849
2311,"Grand Forks, ND-MN",2016,102171
2695,"Grand Forks, ND-MN",2017,102126
3079,"Grand Forks, ND-MN",2018,101766
3463,"Grand Forks, ND-MN",2019,100815
3847,"Grand Forks, ND-MN",2020,100868
4231,"Grand Forks, ND-MN",2021,100834
4615,"Grand Forks, ND-MN",2022,100818
4999,"Grand Forks, ND-MN",2023,100806
5383,"Grand Forks, ND-MN",2024,100797
165,"Grand Island, NE",2010,72936
549,"Grand Island, NE",2011,73547
933,"Grand Island, NE",2012,74238
1317,"Grand Island, NE",2013,74652
1701,"Grand Island, NE",2014,75240
2085,"Grand Island, NE",2015,75319
2469,"Grand Island, NE",2016,75598
2853,"Grand Island, NE",2017,75456
3237,"Grand Island, NE",2018,75476
3621,"Grand Island, NE",2019,75553
4005,"Grand Island, NE",2020,75672
4389,"Grand Island, NE",2021,75695
4773,"Grand Island, NE",2022,75760
5157,"Grand Island, NE",2023,75762
5541,"Grand Island, NE",2024,75800
118,"Grand Junction, CO",2010,146259
502,"Grand Junction, CO",2011,147174
886,"Grand Junction, CO",2012,147317
1270,"Grand Junction, CO",2013,147175
1654,"Grand Junction, CO",2014,147113
2038,"Grand Junction, CO",2015,148025
2422,"Grand Junction, CO",2016,149736
2806,"Grand Junction, CO",2017,151170
3190,"Grand Junction, CO",2018,152951
3574,"Grand Junction, CO",2019,154210
3958,"Grand Junction, CO",2020,155069
4342,"Grand Junction, CO",2021,155927
4726,"Grand Junction, CO",2022,156785
5110,"Grand Junction, CO",2023,157643
5494,"Grand Junction, CO",2024,158501
8,"Grand Rapids-Kentwood, MI",2010,994262
392,"Grand Rapids-Kentwood, MI",2011,1002556
776,"Grand Rapids-Kentwood, MI",2012,1013655
1160,"Grand Rapids-Kentwood, MI",2013,1025473
1544,"Grand Rapids-Kentwood, MI",2014,1036234
1928,"Grand Rapids-Kentwood, MI",2015,1044842
2312,"Grand Rapids-Kentwood, MI",2016,1054710
2696,"Grand Rapids-Kentwood, MI",2017,1063670
3080,"Grand Rapids-Kentwood, MI",2018,1071370
3464,"Grand Rapids-Kentwood, MI",2019,1077370
3848,"Grand Rapids-Kentwood, MI",2020,1084004
4232,"Grand Rapids-Kentwood, MI",2021,1090160
4616,"Grand Rapids-Kentwood, MI",2022,1095881
5000,"Grand Rapids-Kentwood, MI",2023,1101197
5384,"Grand Rapids-Kentwood, MI",2024,1106137
9,"Grants Pass, OR",2010,82879
393,"Grants Pass, OR",2011,82702
777,"Grants Pass, OR",2012,82755
1161,"Grants Pass, OR",2013,83131
1545,"Grants Pass, OR",2014,83377
1929,"Grants Pass, OR",2015,84528
2313,"Grants Pass, OR",2016,85504
2697,"Grants Pass, OR",2017,86584
3081,"Grants Pass, OR",2018,87150
3465,"Grants Pass, OR",2019,87487
3849,"Grants Pass, OR",2020,88075
4233,"Grants Pass, OR",2021,88647
4617,"Grants Pass, OR",2022,89221
5001,"Grants Pass, OR",2023,89794
5385,"Grants Pass, OR",2024,90367
294,"Great Falls, MT",2010,81507
678,"Great Falls, MT",2011,81714
1062,"Great Falls, MT",2012,81622
1446,"Great Falls, MT",2013,82194
1830,"Great Falls, MT",2014,82056
2214,"Great Falls, MT",2015,81878
2598,"Great Falls, MT",2016,81562
2982,"Great Falls, MT",2017,81633
3366,"Great Falls, MT",2018,81688
3750,"Great Falls, MT",2019,81366
4134,"Great Falls, MT",2020,81330
4518,"Great Falls, MT",2021,81371
4902,"Great Falls, MT",2022,81344
5286,"Great Falls, MT",2023,81361
5670,"Great Falls, MT",2024,81350
220,"Greeley, CO ",2010,254207
604,"Greeley, CO ",2011,258827
988,"Greeley, CO ",2012,264131
1372,"Greeley, CO ",2013,270165
1756,"Greeley, CO ",2014,277112
2140,"Greeley, CO ",2015,285819
2524,"Greeley, CO ",2016,295712
2908,"Greeley, CO ",2017,305885
3292,"Greeley, CO ",2018,314815
3676,"Greeley, CO ",2019,324492
4060,"Greeley, CO ",2020,332575
4444,"Greeley, CO ",2021,340709
4828,"Greeley, CO ",2022,348841
5212,"Greeley, CO ",2023,356972
5596,"Greeley, CO ",2024,365101
33,"Green Bay, WI",2010,306754
417,"Green Bay, WI",2011,308613
801,"Green Bay, WI",2012,310605
1185,"Green Bay, WI",2013,311947
1569,"Green Bay, WI",2014,314003
1953,"Green Bay, WI",2015,315652
2337,"Green Bay, WI",2016,317369
2721,"Green Bay, WI",2017,319694
3105,"Green Bay, WI",2018,321384
3489,"Green Bay, WI",2019,322906
3873,"Green Bay, WI",2020,324673
4257,"Green Bay, WI",2021,326438
4641,"Green Bay, WI",2022,328198
5025,"Green Bay, WI",2023,329954
5409,"Green Bay, WI",2024,331706
71,"Greensboro-High Point, NC",2010,725264
455,"Greensboro-High Point, NC",2011,730095
839,"Greensboro-High Point, NC",2012,735475
1223,"Greensboro-High Point, NC",2013,740604
1607,"Greensboro-High Point, NC",2014,746497
1991,"Greensboro-High Point, NC",2015,751285
2375,"Greensboro-High Point, NC",2016,758635
2759,"Greensboro-High Point, NC",2017,762071
3143,"Greensboro-High Point, NC",2018,766473
3527,"Greensboro-High Point, NC",2019,771851
3911,"Greensboro-High Point, NC",2020,776639
4295,"Greensboro-High Point, NC",2021,781338
4679,"Greensboro-High Point, NC",2022,785949
5063,"Greensboro-High Point, NC",2023,790474
5447,"Greensboro-High Point, NC",2024,794915
373,"Greenville, NC",2010,168863
757,"Greenville, NC",2011,170791
1141,"Greenville, NC",2012,172980
1525,"Greenville, NC",2013,174380
1909,"Greenville, NC",2014,174974
2293,"Greenville, NC",2015,176071
2677,"Greenville, NC",2016,177171
3061,"Greenville, NC",2017,178607
3445,"Greenville, NC",2018,179575
3829,"Greenville, NC",2019,180742
4213,"Greenville, NC",2020,181618
4597,"Greenville, NC",2021,182427
4981,"Greenville, NC",2022,183177
5365,"Greenville, NC",2023,183872
5749,"Greenville, NC",2024,184516
344,"Greenville-Anderson, SC",2010,825625
728,"Greenville-Anderson, SC",2011,833220
1112,"Greenville-Anderson, SC",2012,840903
1496,"Greenville-Anderson, SC",2013,848417
1880,"Greenville-Anderson, SC",2014,860285
2264,"Greenville-Anderson, SC",2015,872521
2648,"Greenville-Anderson, SC",2016,884327
3032,"Greenville-Anderson, SC",2017,895357
3416,"Greenville-Anderson, SC",2018,907028
3800,"Greenville-Anderson, SC",2019,920477
4184,"Greenville-Anderson, SC",2020,931266
4568,"Greenville-Anderson, SC",2021,942074
4952,"Greenville-Anderson, SC",2022,952877
5336,"Greenville-Anderson, SC",2023,963675
5720,"Greenville-Anderson, SC",2024,974468
221,"Gulfport-Biloxi, MS",2010,389324
605,"Gulfport-Biloxi, MS",2011,393744
989,"Gulfport-Biloxi, MS",2012,396803
1373,"Gulfport-Biloxi, MS",2013,399940
1757,"Gulfport-Biloxi, MS",2014,403841
2141,"Gulfport-Biloxi, MS",2015,406604
2525,"Gulfport-Biloxi, MS",2016,408865
2909,"Gulfport-Biloxi, MS",2017,412754
3293,"Gulfport-Biloxi, MS",2018,414686
3677,"Gulfport-Biloxi, MS",2019,417665
4061,"Gulfport-Biloxi, MS",2020,420309
4445,"Gulfport-Biloxi, MS",2021,422879
4829,"Gulfport-Biloxi, MS",2022,425380
5213,"Gulfport-Biloxi, MS",2023,427814
5597,"Gulfport-Biloxi, MS",2024,430182
149,"Hagerstown-Martinsburg, MD-WV",2010,269833
533,"Hagerstown-Martinsburg, MD-WV",2011,271983
917,"Hagerstown-Martinsburg, MD-WV",2012,273429
1301,"Hagerstown-Martinsburg, MD-WV",2013,274926
1685,"Hagerstown-Martinsburg, MD-WV",2014,276755
2069,"Hagerstown-Martinsburg, MD-WV",2015,278236
2453,"Hagerstown-Martinsburg, MD-WV",2016,280717
2837,"Hagerstown-Martinsburg, MD-WV",2017,282958
3221,"Hagerstown-Martinsburg, MD-WV",2018,285722
3605,"Hagerstown-Martinsburg, MD-WV",2019,288104
3989,"Hagerstown-Martinsburg, MD-WV",2020,290111
4373,"Hagerstown-Martinsburg, MD-WV",2021,292115
4757,"Hagerstown-Martinsburg, MD-WV",2022,294120
5141,"Hagerstown-Martinsburg, MD-WV",2023,296124
5525,"Hagerstown-Martinsburg, MD-WV",2024,298127
272,"Hammond, LA",2010,121485
656,"Hammond, LA",2011,122700
1040,"Hammond, LA",2012,123646
1424,"Hammond, LA",2013,125520
1808,"Hammond, LA",2014,127010
2192,"Hammond, LA",2015,128716
2576,"Hammond, LA",2016,130619
2960,"Hammond, LA",2017,132353
3344,"Hammond, LA",2018,133837
3728,"Hammond, LA",2019,134758
4112,"Hammond, LA",2020,136272
4496,"Hammond, LA",2021,137769
4880,"Hammond, LA",2022,139265
5264,"Hammond, LA",2023,140760
5648,"Hammond, LA",2024,142255
318,"Hanford-Corcoran, CA",2010,152370
702,"Hanford-Corcoran, CA",2011,151868
1086,"Hanford-Corcoran, CA",2012,150991
1470,"Hanford-Corcoran, CA",2013,150337
1854,"Hanford-Corcoran, CA",2014,149495
2238,"Hanford-Corcoran, CA",2015,150085
2622,"Hanford-Corcoran, CA",2016,149382
3006,"Hanford-Corcoran, CA",2017,149665
3390,"Hanford-Corcoran, CA",2018,151382
3774,"Hanford-Corcoran, CA",2019,152940
4158,"Hanford-Corcoran, CA",2020,152637
4542,"Hanford-Corcoran, CA",2021,152919
4926,"Hanford-Corcoran, CA",2022,152643
5310,"Hanford-Corcoran, CA",2023,152913
5694,"Hanford-Corcoran, CA",2024,152649
92,"Harrisburg-Carlisle, PA",2010,550088
476,"Harrisburg-Carlisle, PA",2011,552280
860,"Harrisburg-Carlisle, PA",2012,555057
1244,"Harrisburg-Carlisle, PA",2013,558139
1628,"Harrisburg-Carlisle, PA",2014,561164
2012,"Harrisburg-Carlisle, PA",2015,564678
2396,"Harrisburg-Carlisle, PA",2016,567510
2780,"Harrisburg-Carlisle, PA",2017,570784
3164,"Harrisburg-Carlisle, PA",2018,574149
3548,"Harrisburg-Carlisle, PA",2019,577941
3932,"Harrisburg-Carlisle, PA",2020,581122
4316,"Harrisburg-Carlisle, PA",2021,584313
4700,"Harrisburg-Carlisle, PA",2022,587502
5084,"Harrisburg-Carlisle, PA",2023,590690
5468,"Harrisburg-Carlisle, PA",2024,593877
273,"Harrisonburg, VA ",2010,125401
657,"Harrisonburg, VA ",2011,126796
1041,"Harrisonburg, VA ",2012,128449
1425,"Harrisonburg, VA ",2013,128956
1809,"Harrisonburg, VA ",2014,130420
2193,"Harrisonburg, VA ",2015,131120
2577,"Harrisonburg, VA ",2016,132909
2961,"Harrisonburg, VA ",2017,134041
3345,"Harrisonburg, VA ",2018,134749
3729,"Harrisonburg, VA ",2019,134964
4113,"Harrisonburg, VA ",2020,135621
4497,"Harrisonburg, VA ",2021,136217
4881,"Harrisonburg, VA ",2022,136761
5265,"Harrisonburg, VA ",2023,137257
5649,"Harrisonburg, VA ",2024,137710
319,"Hartford-East Hartford-Middletown, CT",2010,1214091
703,"Hartford-East Hartford-Middletown, CT",2011,1216088
1087,"Hartford-East Hartford-Middletown, CT",2012,1215307
1471,"Hartford-East Hartford-Middletown, CT",2013,1214785
1855,"Hartford-East Hartford-Middletown, CT",2014,1213886
2239,"Hartford-East Hartford-Middletown, CT",2015,1211748
2623,"Hartford-East Hartford-Middletown, CT",2016,1208595
3007,"Hartford-East Hartford-Middletown, CT",2017,1207027
3391,"Hartford-East Hartford-Middletown, CT",2018,1206139
3775,"Hartford-East Hartford-Middletown, CT",2019,1204877
4159,"Hartford-East Hartford-Middletown, CT",2020,1203529
4543,"Hartford-East Hartford-Middletown, CT",2021,1202191
4927,"Hartford-East Hartford-Middletown, CT",2022,1200861
5311,"Hartford-East Hartford-Middletown, CT",2023,1199541
5695,"Hartford-East Hartford-Middletown, CT",2024,1198229
34,"Hattiesburg, MS",2010,162856
418,"Hattiesburg, MS",2011,164801
802,"Hattiesburg, MS",2012,165994
1186,"Hattiesburg, MS",2013,166971
1570,"Hattiesburg, MS",2014,167179
1954,"Hattiesburg, MS",2015,167873
2338,"Hattiesburg, MS",2016,168158
2722,"Hattiesburg, MS",2017,167719
3106,"Hattiesburg, MS",2018,168292
3490,"Hattiesburg, MS",2019,168849
3874,"Hattiesburg, MS",2020,168970
4258,"Hattiesburg, MS",2021,169053
4642,"Hattiesburg, MS",2022,169112
5026,"Hattiesburg, MS",2023,169154
5410,"Hattiesburg, MS",2024,169184
93,"Hickory-Lenoir-Morganton, NC",2010,365565
477,"Hickory-Lenoir-Morganton, NC",2011,364478
861,"Hickory-Lenoir-Morganton, NC",2012,363670
1245,"Hickory-Lenoir-Morganton, NC",2013,363379
1629,"Hickory-Lenoir-Morganton, NC",2014,363035
2013,"Hickory-Lenoir-Morganton, NC",2015,363346
2397,"Hickory-Lenoir-Morganton, NC",2016,364798
2781,"Hickory-Lenoir-Morganton, NC",2017,367085
3165,"Hickory-Lenoir-Morganton, NC",2018,368449
3549,"Hickory-Lenoir-Morganton, NC",2019,369711
3933,"Hickory-Lenoir-Morganton, NC",2020,370336
4317,"Hickory-Lenoir-Morganton, NC",2021,370970
4701,"Hickory-Lenoir-Morganton, NC",2022,371604
5085,"Hickory-Lenoir-Morganton, NC",2023,372238
5469,"Hickory-Lenoir-Morganton, NC",2024,372871
166,"Hilton Head Island-Bluffton, SC",2010,187777
550,"Hilton Head Island-Bluffton, SC",2011,189330
934,"Hilton Head Island-Bluffton, SC",2012,193145
1318,"Hilton Head Island-Bluffton, SC",2013,197292
1702,"Hilton Head Island-Bluffton, SC",2014,201725
2086,"Hilton Head Island-Bluffton, SC",2015,207256
2470,"Hilton Head Island-Bluffton, SC",2016,211269
2854,"Hilton Head Island-Bluffton, SC",2017,215019
3238,"Hilton Head Island-Bluffton, SC",2018,218023
3622,"Hilton Head Island-Bluffton, SC",2019,222195
4006,"Hilton Head Island-Bluffton, SC",2020,225965
4390,"Hilton Head Island-Bluffton, SC",2021,229683
4774,"Hilton Head Island-Bluffton, SC",2022,233337
5158,"Hilton Head Island-Bluffton, SC",2023,236928
5542,"Hilton Head Island-Bluffton, SC",2024,240459
119,"Hinesville, GA",2010,77339
503,"Hinesville, GA",2011,80267
887,"Hinesville, GA",2012,80406
1271,"Hinesville, GA",2013,78825
1655,"Hinesville, GA",2014,81120
2039,"Hinesville, GA",2015,79269
2423,"Hinesville, GA",2016,79845
2807,"Hinesville, GA",2017,80399
3191,"Hinesville, GA",2018,79697
3575,"Hinesville, GA",2019,80994
3959,"Hinesville, GA",2020,81066
4343,"Hinesville, GA",2021,81069
4727,"Hinesville, GA",2022,81070
5111,"Hinesville, GA",2023,81069
5495,"Hinesville, GA",2024,81070
54,"Homosassa Springs, FL",2010,141173
438,"Homosassa Springs, FL",2011,139764
822,"Homosassa Springs, FL",2012,139180
1206,"Homosassa Springs, FL",2013,138829
1590,"Homosassa Springs, FL",2014,138828
1974,"Homosassa Springs, FL",2015,140287
2358,"Homosassa Springs, FL",2016,142804
2742,"Homosassa Springs, FL",2017,145415
3126,"Homosassa Springs, FL",2018,147682
3510,"Homosassa Springs, FL",2019,149657
3894,"Homosassa Springs, FL",2020,150556
4278,"Homosassa Springs, FL",2021,151521
4662,"Homosassa Springs, FL",2022,152482
5046,"Homosassa Springs, FL",2023,153443
5430,"Homosassa Springs, FL",2024,154405
150,"Hot Springs, AR",2010,96067
534,"Hot Springs, AR",2011,96854
918,"Hot Springs, AR",2012,96986
1302,"Hot Springs, AR",2013,97654
1686,"Hot Springs, AR",2014,97758
2070,"Hot Springs, AR",2015,97814
2454,"Hot Springs, AR",2016,98282
2838,"Hot Springs, AR",2017,98327
3222,"Hot Springs, AR",2018,98966
3606,"Hot Springs, AR",2019,99386
3990,"Hot Springs, AR",2020,99708
4374,"Hot Springs, AR",2021,100024
4758,"Hot Springs, AR",2022,100340
5142,"Hot Springs, AR",2023,100655
5526,"Hot Springs, AR",2024,100970
10,"Houma-Thibodaux, LA",2010,208251
394,"Houma-Thibodaux, LA",2011,208713
778,"Houma-Thibodaux, LA",2012,208885
1162,"Houma-Thibodaux, LA",2013,209983
1546,"Houma-Thibodaux, LA",2014,211368
1930,"Houma-Thibodaux, LA",2015,212131
2314,"Houma-Thibodaux, LA",2016,211512
2698,"Houma-Thibodaux, LA",2017,209946
3082,"Houma-Thibodaux, LA",2018,209144
3466,"Houma-Thibodaux, LA",2019,208075
3850,"Houma-Thibodaux, LA",2020,208059
4234,"Houma-Thibodaux, LA",2021,208042
4618,"Houma-Thibodaux, LA",2022,208031
5002,"Houma-Thibodaux, LA",2023,208025
5386,"Houma-Thibodaux, LA",2024,208021
94,"Houston-The Woodlands-Sugar Land, TX",2010,5947236
478,"Houston-The Woodlands-Sugar Land, TX",2011,6056193
862,"Houston-The Woodlands-Sugar Land, TX",2012,6183531
1246,"Houston-The Woodlands-Sugar Land, TX",2013,6328208
1630,"Houston-The Woodlands-Sugar Land, TX",2014,6500199
2014,"Houston-The Woodlands-Sugar Land, TX",2015,6671808
2398,"Houston-The Woodlands-Sugar Land, TX",2016,6806503
2782,"Houston-The Woodlands-Sugar Land, TX",2017,6900090
3166,"Houston-The Woodlands-Sugar Land, TX",2018,6976147
3550,"Houston-The Woodlands-Sugar Land, TX",2019,7066141
3934,"Houston-The Woodlands-Sugar Land, TX",2020,7143977
4318,"Houston-The Woodlands-Sugar Land, TX",2021,7213780
4702,"Houston-The Woodlands-Sugar Land, TX",2022,7276336
5086,"Houston-The Woodlands-Sugar Land, TX",2023,7332397
5470,"Houston-The Woodlands-Sugar Land, TX",2024,7382639
95,"Huntington-Ashland, WV-KY-OH",2010,371065
479,"Huntington-Ashland, WV-KY-OH",2011,371126
863,"Huntington-Ashland, WV-KY-OH",2012,370972
1247,"Huntington-Ashland, WV-KY-OH",2013,370179
1631,"Huntington-Ashland, WV-KY-OH",2014,368938
2015,"Huntington-Ashland, WV-KY-OH",2015,367224
2399,"Huntington-Ashland, WV-KY-OH",2016,365020
2783,"Huntington-Ashland, WV-KY-OH",2017,361970
3167,"Huntington-Ashland, WV-KY-OH",2018,359069
3551,"Huntington-Ashland, WV-KY-OH",2019,355873
3935,"Huntington-Ashland, WV-KY-OH",2020,355871
4319,"Huntington-Ashland, WV-KY-OH",2021,355871
4703,"Huntington-Ashland, WV-KY-OH",2022,355871
5087,"Huntington-Ashland, WV-KY-OH",2023,355871
5471,"Huntington-Ashland, WV-KY-OH",2024,355871
345,"Huntsville, AL",2010,419276
729,"Huntsville, AL",2011,425122
1113,"Huntsville, AL",2012,430056
1497,"Huntsville, AL",2013,435541
1881,"Huntsville, AL",2014,440395
2265,"Huntsville, AL",2015,444542
2649,"Huntsville, AL",2016,449576
3033,"Huntsville, AL",2017,455892
3417,"Huntsville, AL",2018,463181
3801,"Huntsville, AL",2019,471824
4185,"Huntsville, AL",2020,477631
4569,"Huntsville, AL",2021,483436
4953,"Huntsville, AL",2022,489238
5337,"Huntsville, AL",2023,495039
5721,"Huntsville, AL",2024,500838
11,"Idaho Falls, ID",2010,133813
395,"Idaho Falls, ID",2011,134959
779,"Idaho Falls, ID",2012,136165
1163,"Idaho Falls, ID",2013,136840
1547,"Idaho Falls, ID",2014,137838
1931,"Idaho Falls, ID",2015,139542
2315,"Idaho Falls, ID",2016,142520
2699,"Idaho Falls, ID",2017,145512
3083,"Idaho Falls, ID",2018,148436
3467,"Idaho Falls, ID",2019,151530
3851,"Idaho Falls, ID",2020,153510
4235,"Idaho Falls, ID",2021,155517
4619,"Idaho Falls, ID",2022,157524
5003,"Idaho Falls, ID",2023,159530
5387,"Idaho Falls, ID",2024,161537
274,"Indianapolis-Carmel-Anderson, IN",2010,1892640
